,tollgate_id,time_window,direction,volume,volume_model0,volume_model1,volume_model2,volume_model3,volume_model4,volume_model5,volume_model6,volume_model7,volume_etc0,volume_etc1,volume_type0,volume_type1,volume_type2,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,A2,A3,B1,B3,C1,C3,dayofweek,hour
5381,3,2016-10-03 22:40:00,0,25,17,7,1,0,0,0,0,0,22,3,0,0,25,1007.5,1012.5,303,1.9,20.7,88,0.0,40.74,84.38,83.01,48.15,165.6784210526316,173.25500000000005,3,1
5382,3,2016-10-03 22:40:00,1,10,0,5,1,0,2,2,0,0,4,6,7,3,0,1007.5,1012.5,303,1.9,20.7,88,0.0,40.74,84.38,83.01,48.15,165.6784210526316,173.25500000000005,3,1
5383,1,2016-10-03 22:40:00,0,40,35,3,0,1,0,1,0,0,39,1,0,0,40,1007.5,1012.5,303,1.9,20.7,88,0.0,40.74,84.38,83.01,48.15,165.6784210526316,173.25500000000005,3,1
5384,1,2016-10-03 22:40:00,1,6,0,2,3,0,0,1,0,0,5,1,1,5,0,1007.5,1012.5,303,1.9,20.7,88,0.0,40.74,84.38,83.01,48.15,165.6784210526316,173.25500000000005,3,1
5385,2,2016-10-03 23:00:00,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1007.5,1012.5,303,1.9,20.7,88,0.0,59.80208333333335,84.81,126.04,67.85,153.23,167.20000000000005,3,1
5386,3,2016-10-03 23:00:00,0,26,18,1,2,2,0,3,0,0,25,1,0,0,26,1007.5,1012.5,303,1.9,20.7,88,0.0,59.80208333333335,84.81,126.04,67.85,153.23,167.20000000000005,3,1
5387,3,2016-10-03 23:00:00,1,4,0,4,0,0,0,0,0,0,2,2,2,2,0,1007.5,1012.5,303,1.9,20.7,88,0.0,59.80208333333335,84.81,126.04,67.85,153.23,167.20000000000005,3,1
5388,1,2016-10-03 23:00:00,0,37,34,1,1,0,0,1,0,0,37,0,0,0,37,1007.5,1012.5,303,1.9,20.7,88,0.0,59.80208333333335,84.81,126.04,67.85,153.23,167.20000000000005,3,1
5389,1,2016-10-03 23:00:00,1,3,0,2,0,0,0,1,0,0,2,1,1,2,0,1007.5,1012.5,303,1.9,20.7,88,0.0,59.80208333333335,84.81,126.04,67.85,153.23,167.20000000000005,3,1
5390,2,2016-10-03 23:20:00,0,2,0,2,0,0,0,0,0,0,0,2,0,0,2,1007.5,1012.5,303,1.9,20.7,88,0.0,51.22916666666667,90.59,118.57,81.06,149.52,116.38,3,1
5391,3,2016-10-03 23:20:00,0,21,19,2,0,0,0,0,0,0,21,0,0,0,21,1007.5,1012.5,303,1.9,20.7,88,0.0,51.22916666666667,90.59,118.57,81.06,149.52,116.38,3,1
5392,3,2016-10-03 23:20:00,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1007.5,1012.5,303,1.9,20.7,88,0.0,51.22916666666667,90.59,118.57,81.06,149.52,116.38,3,1
5393,1,2016-10-03 23:20:00,0,20,18,1,0,0,0,1,0,0,20,0,0,0,20,1007.5,1012.5,303,1.9,20.7,88,0.0,51.22916666666667,90.59,118.57,81.06,149.52,116.38,3,1
5394,1,2016-10-03 23:20:00,1,5,0,2,3,0,0,0,0,0,3,2,2,3,0,1007.5,1012.5,303,1.9,20.7,88,0.0,51.22916666666667,90.59,118.57,81.06,149.52,116.38,3,1
5395,2,2016-10-03 23:40:00,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1007.5,1012.5,303,1.9,20.7,88,0.0,35.34,104.467,91.23,39.47,113.68,154.26400000000004,3,1
5396,3,2016-10-03 23:40:00,0,16,10,4,0,0,0,2,0,0,14,2,0,0,16,1007.5,1012.5,303,1.9,20.7,88,0.0,35.34,104.467,91.23,39.47,113.68,154.26400000000004,3,1
5397,3,2016-10-03 23:40:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.5,1012.5,303,1.9,20.7,88,0.0,35.34,104.467,91.23,39.47,113.68,154.26400000000004,3,1
5398,1,2016-10-03 23:40:00,0,21,19,1,0,0,1,0,0,0,19,2,0,0,21,1007.5,1012.5,303,1.9,20.7,88,0.0,35.34,104.467,91.23,39.47,113.68,154.26400000000004,3,1
5399,1,2016-10-03 23:40:00,1,5,0,1,1,1,0,2,0,0,5,0,0,5,0,1007.5,1012.5,303,1.9,20.7,88,0.0,35.34,104.467,91.23,39.47,113.68,154.26400000000004,3,1
5400,2,2016-10-04 00:00:00,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1008.0,1013.0,330,2.3,21.6,84,0.0,54.57,74.68,91.41166666666668,93.60470588235293,154.41,161.71888888888887,3,0
5401,3,2016-10-04 00:00:00,0,20,13,6,0,0,0,1,0,0,18,2,0,0,20,1008.0,1013.0,330,2.3,21.6,84,0.0,54.57,74.68,91.41166666666668,93.60470588235293,154.41,161.71888888888887,3,0
5402,3,2016-10-04 00:00:00,1,46,0,37,5,2,1,1,0,0,14,32,32,14,0,1008.0,1013.0,330,2.3,21.6,84,0.0,54.57,74.68,91.41166666666668,93.60470588235293,154.41,161.71888888888887,3,0
5403,1,2016-10-04 00:00:00,0,10,9,0,1,0,0,0,0,0,10,0,0,0,10,1008.0,1013.0,330,2.3,21.6,84,0.0,54.57,74.68,91.41166666666668,93.60470588235293,154.41,161.71888888888887,3,0
5404,1,2016-10-04 00:00:00,1,29,0,18,2,4,3,2,0,0,16,13,15,14,0,1008.0,1013.0,330,2.3,21.6,84,0.0,54.57,74.68,91.41166666666668,93.60470588235293,154.41,161.71888888888887,3,0
5405,2,2016-10-04 00:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.0,1013.0,330,2.3,21.6,84,0.0,51.15599999999999,118.57,92.75428571428571,130.77,152.14,128.15,3,0
5406,3,2016-10-04 00:20:00,0,20,12,8,0,0,0,0,0,0,19,1,0,0,20,1008.0,1013.0,330,2.3,21.6,84,0.0,51.15599999999999,118.57,92.75428571428571,130.77,152.14,128.15,3,0
5407,3,2016-10-04 00:20:00,1,35,0,24,3,4,1,3,0,0,18,17,20,15,0,1008.0,1013.0,330,2.3,21.6,84,0.0,51.15599999999999,118.57,92.75428571428571,130.77,152.14,128.15,3,0
5408,1,2016-10-04 00:20:00,0,19,16,1,0,1,0,1,0,0,19,0,0,0,19,1008.0,1013.0,330,2.3,21.6,84,0.0,51.15599999999999,118.57,92.75428571428571,130.77,152.14,128.15,3,0
5409,1,2016-10-04 00:20:00,1,20,0,7,5,1,6,0,0,1,17,3,10,10,0,1008.0,1013.0,330,2.3,21.6,84,0.0,51.15599999999999,118.57,92.75428571428571,130.77,152.14,128.15,3,0
5410,2,2016-10-04 00:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.0,1013.0,330,2.3,21.6,84,0.0,39.82,98.41055555555552,91.23,79.73142857142855,149.31,164.48500000000004,3,0
5411,3,2016-10-04 00:40:00,0,16,11,5,0,0,0,0,0,0,14,2,0,0,16,1008.0,1013.0,330,2.3,21.6,84,0.0,39.82,98.41055555555552,91.23,79.73142857142855,149.31,164.48500000000004,3,0
5412,3,2016-10-04 00:40:00,1,28,0,22,3,1,0,2,0,0,8,20,22,6,0,1008.0,1013.0,330,2.3,21.6,84,0.0,39.82,98.41055555555552,91.23,79.73142857142855,149.31,164.48500000000004,3,0
5413,1,2016-10-04 00:40:00,0,14,13,0,1,0,0,0,0,0,14,0,0,0,14,1008.0,1013.0,330,2.3,21.6,84,0.0,39.82,98.41055555555552,91.23,79.73142857142855,149.31,164.48500000000004,3,0
5414,1,2016-10-04 00:40:00,1,19,0,10,1,1,4,3,0,0,13,6,9,10,0,1008.0,1013.0,330,2.3,21.6,84,0.0,39.82,98.41055555555552,91.23,79.73142857142855,149.31,164.48500000000004,3,0
5415,2,2016-10-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.0,1013.0,330,2.3,21.6,84,0.0,60.68,89.17176470588234,77.77,84.14454545454545,184.69375,268.25666666666666,3,1
5416,3,2016-10-04 01:00:00,0,18,9,9,0,0,0,0,0,0,18,0,0,0,18,1008.0,1013.0,330,2.3,21.6,84,0.0,60.68,89.17176470588234,77.77,84.14454545454545,184.69375,268.25666666666666,3,1
5417,3,2016-10-04 01:00:00,1,5,0,2,2,0,0,1,0,0,3,2,2,3,0,1008.0,1013.0,330,2.3,21.6,84,0.0,60.68,89.17176470588234,77.77,84.14454545454545,184.69375,268.25666666666666,3,1
5418,1,2016-10-04 01:00:00,0,12,9,1,2,0,0,0,0,0,11,1,0,0,12,1008.0,1013.0,330,2.3,21.6,84,0.0,60.68,89.17176470588234,77.77,84.14454545454545,184.69375,268.25666666666666,3,1
5419,1,2016-10-04 01:00:00,1,2,0,1,0,0,1,0,0,0,1,1,1,1,0,1008.0,1013.0,330,2.3,21.6,84,0.0,60.68,89.17176470588234,77.77,84.14454545454545,184.69375,268.25666666666666,3,1
5420,2,2016-10-04 01:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.0,1013.0,330,2.3,21.6,84,0.0,53.27428571428572,162.25,173.27875,108.86,157.26,142.29666666666662,3,1
5421,3,2016-10-04 01:20:00,0,28,13,12,2,0,0,1,0,0,28,0,0,0,28,1008.0,1013.0,330,2.3,21.6,84,0.0,53.27428571428572,162.25,173.27875,108.86,157.26,142.29666666666662,3,1
5422,3,2016-10-04 01:20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.0,1013.0,330,2.3,21.6,84,0.0,53.27428571428572,162.25,173.27875,108.86,157.26,142.29666666666662,3,1
5423,1,2016-10-04 01:20:00,0,10,8,1,0,1,0,0,0,0,10,0,0,0,10,1008.0,1013.0,330,2.3,21.6,84,0.0,53.27428571428572,162.25,173.27875,108.86,157.26,142.29666666666662,3,1
5424,1,2016-10-04 01:20:00,1,2,0,1,1,0,0,0,0,0,1,1,1,1,0,1008.0,1013.0,330,2.3,21.6,84,0.0,53.27428571428572,162.25,173.27875,108.86,157.26,142.29666666666662,3,1
5425,2,2016-10-04 01:40:00,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1008.0,1013.0,330,2.3,21.6,84,0.0,47.37722222222222,73.43,93.29666666666664,54.11,164.14666666666662,191.075,3,1
5426,3,2016-10-04 01:40:00,0,13,7,3,1,0,0,2,0,0,13,0,0,0,13,1008.0,1013.0,330,2.3,21.6,84,0.0,47.37722222222222,73.43,93.29666666666664,54.11,164.14666666666662,191.075,3,1
5427,3,2016-10-04 01:40:00,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1008.0,1013.0,330,2.3,21.6,84,0.0,47.37722222222222,73.43,93.29666666666664,54.11,164.14666666666662,191.075,3,1
5428,1,2016-10-04 01:40:00,0,10,8,1,0,1,0,0,0,0,9,1,0,0,10,1008.0,1013.0,330,2.3,21.6,84,0.0,47.37722222222222,73.43,93.29666666666664,54.11,164.14666666666662,191.075,3,1
5429,1,2016-10-04 01:40:00,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1008.0,1013.0,330,2.3,21.6,84,0.0,47.37722222222222,73.43,93.29666666666664,54.11,164.14666666666662,191.075,3,1
5430,2,2016-10-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.0,1013.0,330,2.3,21.6,84,0.0,49.45,98.36285714285714,107.47,61.77999999999997,129.39249999999998,113.3,3,1
5431,3,2016-10-04 02:00:00,0,12,6,6,0,0,0,0,0,0,12,0,0,0,12,1008.0,1013.0,330,2.3,21.6,84,0.0,49.45,98.36285714285714,107.47,61.77999999999997,129.39249999999998,113.3,3,1
5432,3,2016-10-04 02:00:00,1,3,0,2,0,0,0,1,0,0,3,0,0,3,0,1008.0,1013.0,330,2.3,21.6,84,0.0,49.45,98.36285714285714,107.47,61.77999999999997,129.39249999999998,113.3,3,1
5433,1,2016-10-04 02:00:00,0,7,7,0,0,0,0,0,0,0,7,0,0,0,7,1008.0,1013.0,330,2.3,21.6,84,0.0,49.45,98.36285714285714,107.47,61.77999999999997,129.39249999999998,113.3,3,1
5434,1,2016-10-04 02:00:00,1,5,0,4,1,0,0,0,0,0,5,0,0,5,0,1008.0,1013.0,330,2.3,21.6,84,0.0,49.45,98.36285714285714,107.47,61.77999999999997,129.39249999999998,113.3,3,1
5435,2,2016-10-04 02:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.0,1013.0,330,2.3,21.6,84,0.0,55.93086956521738,89.88124999999998,101.41,91.38111111111107,155.24,172.69999999999996,3,1
5436,3,2016-10-04 02:20:00,0,13,7,5,0,0,0,1,0,0,13,0,0,0,13,1008.0,1013.0,330,2.3,21.6,84,0.0,55.93086956521738,89.88124999999998,101.41,91.38111111111107,155.24,172.69999999999996,3,1
5437,3,2016-10-04 02:20:00,1,6,0,0,0,1,0,5,0,0,6,0,0,6,0,1008.0,1013.0,330,2.3,21.6,84,0.0,55.93086956521738,89.88124999999998,101.41,91.38111111111107,155.24,172.69999999999996,3,1
5438,1,2016-10-04 02:20:00,0,8,5,0,2,0,0,1,0,0,8,0,0,0,8,1008.0,1013.0,330,2.3,21.6,84,0.0,55.93086956521738,89.88124999999998,101.41,91.38111111111107,155.24,172.69999999999996,3,1
5439,1,2016-10-04 02:20:00,1,4,0,2,1,0,0,1,0,0,4,0,0,4,0,1008.0,1013.0,330,2.3,21.6,84,0.0,55.93086956521738,89.88124999999998,101.41,91.38111111111107,155.24,172.69999999999996,3,1
5440,2,2016-10-04 02:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.0,1013.0,330,2.3,21.6,84,0.0,44.79,97.57,146.60500000000005,54.37,182.8333333333334,173.24499999999995,3,1
5441,3,2016-10-04 02:40:00,0,19,14,3,1,0,0,1,0,0,18,1,0,0,19,1008.0,1013.0,330,2.3,21.6,84,0.0,44.79,97.57,146.60500000000005,54.37,182.8333333333334,173.24499999999995,3,1
5442,3,2016-10-04 02:40:00,1,3,0,2,0,0,0,1,0,0,2,1,1,2,0,1008.0,1013.0,330,2.3,21.6,84,0.0,44.79,97.57,146.60500000000005,54.37,182.8333333333334,173.24499999999995,3,1
5443,1,2016-10-04 02:40:00,0,6,5,0,0,1,0,0,0,0,6,0,0,0,6,1008.0,1013.0,330,2.3,21.6,84,0.0,44.79,97.57,146.60500000000005,54.37,182.8333333333334,173.24499999999995,3,1
5444,1,2016-10-04 02:40:00,1,3,0,2,1,0,0,0,0,0,3,0,0,3,0,1008.0,1013.0,330,2.3,21.6,84,0.0,44.79,97.57,146.60500000000005,54.37,182.8333333333334,173.24499999999995,3,1
5445,2,2016-10-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.4,1012.4,344,2.0,23.1,74,0.0,50.375789473684215,64.33,131.89,103.14666666666668,125.73,189.85,3,1
5446,3,2016-10-04 03:00:00,0,13,6,5,2,0,0,0,0,0,12,1,0,0,13,1007.4,1012.4,344,2.0,23.1,74,0.0,50.375789473684215,64.33,131.89,103.14666666666668,125.73,189.85,3,1
5447,3,2016-10-04 03:00:00,1,4,0,1,0,1,0,2,0,0,4,0,0,4,0,1007.4,1012.4,344,2.0,23.1,74,0.0,50.375789473684215,64.33,131.89,103.14666666666668,125.73,189.85,3,1
5448,1,2016-10-04 03:00:00,0,8,5,2,0,1,0,0,0,0,7,1,0,0,8,1007.4,1012.4,344,2.0,23.1,74,0.0,50.375789473684215,64.33,131.89,103.14666666666668,125.73,189.85,3,1
5449,1,2016-10-04 03:00:00,1,5,0,4,0,1,0,0,0,0,4,1,1,4,0,1007.4,1012.4,344,2.0,23.1,74,0.0,50.375789473684215,64.33,131.89,103.14666666666668,125.73,189.85,3,1
5450,2,2016-10-04 03:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.4,1012.4,344,2.0,23.1,74,0.0,37.81,86.52,92.37857142857142,95.71363636363638,139.9775,267.5324999999999,3,1
5451,3,2016-10-04 03:20:00,0,15,10,5,0,0,0,0,0,0,15,0,0,0,15,1007.4,1012.4,344,2.0,23.1,74,0.0,37.81,86.52,92.37857142857142,95.71363636363638,139.9775,267.5324999999999,3,1
5452,3,2016-10-04 03:20:00,1,4,0,2,1,0,0,1,0,0,3,1,1,3,0,1007.4,1012.4,344,2.0,23.1,74,0.0,37.81,86.52,92.37857142857142,95.71363636363638,139.9775,267.5324999999999,3,1
5453,1,2016-10-04 03:20:00,0,10,2,3,1,0,0,4,0,0,10,0,0,0,10,1007.4,1012.4,344,2.0,23.1,74,0.0,37.81,86.52,92.37857142857142,95.71363636363638,139.9775,267.5324999999999,3,1
5454,1,2016-10-04 03:20:00,1,4,0,3,0,0,0,1,0,0,4,0,0,4,0,1007.4,1012.4,344,2.0,23.1,74,0.0,37.81,86.52,92.37857142857142,95.71363636363638,139.9775,267.5324999999999,3,1
5455,2,2016-10-04 03:40:00,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1007.4,1012.4,344,2.0,23.1,74,0.0,35.56,94.09,81.53,89.78300000000002,152.52,104.25,3,1
5456,3,2016-10-04 03:40:00,0,11,10,1,0,0,0,0,0,0,11,0,0,0,11,1007.4,1012.4,344,2.0,23.1,74,0.0,35.56,94.09,81.53,89.78300000000002,152.52,104.25,3,1
5457,3,2016-10-04 03:40:00,1,5,0,2,0,1,0,2,0,0,5,0,0,5,0,1007.4,1012.4,344,2.0,23.1,74,0.0,35.56,94.09,81.53,89.78300000000002,152.52,104.25,3,1
5458,1,2016-10-04 03:40:00,0,11,7,0,0,1,0,3,0,0,11,0,0,0,11,1007.4,1012.4,344,2.0,23.1,74,0.0,35.56,94.09,81.53,89.78300000000002,152.52,104.25,3,1
5459,1,2016-10-04 03:40:00,1,10,0,9,1,0,0,0,0,0,10,0,0,10,0,1007.4,1012.4,344,2.0,23.1,74,0.0,35.56,94.09,81.53,89.78300000000002,152.52,104.25,3,1
5460,2,2016-10-04 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.4,1012.4,344,2.0,23.1,74,0.0,85.81,117.09,65.39,77.44999999999997,160.11166666666668,174.39,3,1
5461,3,2016-10-04 04:00:00,0,14,5,3,3,0,0,3,0,0,13,1,0,0,14,1007.4,1012.4,344,2.0,23.1,74,0.0,85.81,117.09,65.39,77.44999999999997,160.11166666666668,174.39,3,1
5462,3,2016-10-04 04:00:00,1,6,0,3,1,0,0,2,0,0,6,0,0,6,0,1007.4,1012.4,344,2.0,23.1,74,0.0,85.81,117.09,65.39,77.44999999999997,160.11166666666668,174.39,3,1
5463,1,2016-10-04 04:00:00,0,7,6,0,0,0,0,1,0,0,7,0,0,0,7,1007.4,1012.4,344,2.0,23.1,74,0.0,85.81,117.09,65.39,77.44999999999997,160.11166666666668,174.39,3,1
5464,1,2016-10-04 04:00:00,1,9,0,5,2,0,0,2,0,0,9,0,0,9,0,1007.4,1012.4,344,2.0,23.1,74,0.0,85.81,117.09,65.39,77.44999999999997,160.11166666666668,174.39,3,1
5465,2,2016-10-04 04:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.4,1012.4,344,2.0,23.1,74,0.0,129.94,102.35714285714286,98.28333333333332,83.34777777777776,141.95000000000005,148.05999999999997,3,1
5466,3,2016-10-04 04:20:00,0,16,12,3,1,0,0,0,0,0,16,0,0,0,16,1007.4,1012.4,344,2.0,23.1,74,0.0,129.94,102.35714285714286,98.28333333333332,83.34777777777776,141.95000000000005,148.05999999999997,3,1
5467,3,2016-10-04 04:20:00,1,5,0,1,2,0,0,2,0,0,5,0,0,5,0,1007.4,1012.4,344,2.0,23.1,74,0.0,129.94,102.35714285714286,98.28333333333332,83.34777777777776,141.95000000000005,148.05999999999997,3,1
5468,1,2016-10-04 04:20:00,0,10,4,3,1,0,0,2,0,0,10,0,0,0,10,1007.4,1012.4,344,2.0,23.1,74,0.0,129.94,102.35714285714286,98.28333333333332,83.34777777777776,141.95000000000005,148.05999999999997,3,1
5469,1,2016-10-04 04:20:00,1,16,0,11,2,1,0,2,0,0,16,0,0,16,0,1007.4,1012.4,344,2.0,23.1,74,0.0,129.94,102.35714285714286,98.28333333333332,83.34777777777776,141.95000000000005,148.05999999999997,3,1
5470,2,2016-10-04 04:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.4,1012.4,344,2.0,23.1,74,0.0,71.33,145.49,96.42833333333333,90.21,186.11142857142846,145.225,3,1
5471,3,2016-10-04 04:40:00,0,9,6,3,0,0,0,0,0,0,7,2,0,0,9,1007.4,1012.4,344,2.0,23.1,74,0.0,71.33,145.49,96.42833333333333,90.21,186.11142857142846,145.225,3,1
5472,3,2016-10-04 04:40:00,1,3,0,1,1,1,0,0,0,0,3,0,0,3,0,1007.4,1012.4,344,2.0,23.1,74,0.0,71.33,145.49,96.42833333333333,90.21,186.11142857142846,145.225,3,1
5473,1,2016-10-04 04:40:00,0,13,11,2,0,0,0,0,0,0,13,0,0,0,13,1007.4,1012.4,344,2.0,23.1,74,0.0,71.33,145.49,96.42833333333333,90.21,186.11142857142846,145.225,3,1
5474,1,2016-10-04 04:40:00,1,12,0,11,1,0,0,0,0,0,11,1,1,11,0,1007.4,1012.4,344,2.0,23.1,74,0.0,71.33,145.49,96.42833333333333,90.21,186.11142857142846,145.225,3,1
5475,2,2016-10-04 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.4,1012.4,344,2.0,23.1,74,0.0,40.72,56.27,86.9390909090909,77.68,143.1125,140.904,3,1
5476,3,2016-10-04 05:00:00,0,12,7,2,2,0,0,1,0,0,12,0,0,0,12,1007.4,1012.4,344,2.0,23.1,74,0.0,40.72,56.27,86.9390909090909,77.68,143.1125,140.904,3,1
5477,3,2016-10-04 05:00:00,1,8,0,3,2,2,0,1,0,0,8,0,0,8,0,1007.4,1012.4,344,2.0,23.1,74,0.0,40.72,56.27,86.9390909090909,77.68,143.1125,140.904,3,1
5478,1,2016-10-04 05:00:00,0,18,12,3,3,0,0,0,0,0,18,0,0,0,18,1007.4,1012.4,344,2.0,23.1,74,0.0,40.72,56.27,86.9390909090909,77.68,143.1125,140.904,3,1
5479,1,2016-10-04 05:00:00,1,13,0,8,3,0,0,2,0,0,13,0,0,13,0,1007.4,1012.4,344,2.0,23.1,74,0.0,40.72,56.27,86.9390909090909,77.68,143.1125,140.904,3,1
5480,2,2016-10-04 05:20:00,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1007.4,1012.4,344,2.0,23.1,74,0.0,39.17,102.98,99.66799999999998,76.73941176470589,163.88750000000005,189.78500000000003,3,1
5481,3,2016-10-04 05:20:00,0,18,8,4,3,2,0,1,0,0,18,0,0,0,18,1007.4,1012.4,344,2.0,23.1,74,0.0,39.17,102.98,99.66799999999998,76.73941176470589,163.88750000000005,189.78500000000003,3,1
5482,3,2016-10-04 05:20:00,1,8,0,3,2,2,0,1,0,0,8,0,0,8,0,1007.4,1012.4,344,2.0,23.1,74,0.0,39.17,102.98,99.66799999999998,76.73941176470589,163.88750000000005,189.78500000000003,3,1
5483,1,2016-10-04 05:20:00,0,27,17,6,4,0,0,0,0,0,25,2,0,0,27,1007.4,1012.4,344,2.0,23.1,74,0.0,39.17,102.98,99.66799999999998,76.73941176470589,163.88750000000005,189.78500000000003,3,1
5484,1,2016-10-04 05:20:00,1,20,0,15,3,1,0,1,0,0,19,1,1,19,0,1007.4,1012.4,344,2.0,23.1,74,0.0,39.17,102.98,99.66799999999998,76.73941176470589,163.88750000000005,189.78500000000003,3,1
5485,2,2016-10-04 05:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.4,1012.4,344,2.0,23.1,74,0.0,42.2,91.14,112.79749999999996,48.66,191.91,167.22857142857137,3,1
5486,3,2016-10-04 05:40:00,0,30,25,2,2,0,0,1,0,0,30,0,0,0,30,1007.4,1012.4,344,2.0,23.1,74,0.0,42.2,91.14,112.79749999999996,48.66,191.91,167.22857142857137,3,1
5487,3,2016-10-04 05:40:00,1,8,0,6,1,0,0,1,0,0,8,0,0,8,0,1007.4,1012.4,344,2.0,23.1,74,0.0,42.2,91.14,112.79749999999996,48.66,191.91,167.22857142857137,3,1
5488,1,2016-10-04 05:40:00,0,30,22,2,2,2,1,1,0,0,29,1,0,0,30,1007.4,1012.4,344,2.0,23.1,74,0.0,42.2,91.14,112.79749999999996,48.66,191.91,167.22857142857137,3,1
5489,1,2016-10-04 05:40:00,1,14,0,9,0,3,0,2,0,0,13,1,1,13,0,1007.4,1012.4,344,2.0,23.1,74,0.0,42.2,91.14,112.79749999999996,48.66,191.91,167.22857142857137,3,1
5490,2,2016-10-04 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.5,1010.5,329,1.3,24.5,71,0.0,72.51,71.88,94.34,77.12,141.51,189.363,3,6
5491,3,2016-10-04 06:00:00,0,34,20,6,3,3,0,2,0,0,31,3,0,0,34,1005.5,1010.5,329,1.3,24.5,71,0.0,72.51,71.88,94.34,77.12,141.51,189.363,3,6
5492,3,2016-10-04 06:00:00,1,6,0,4,1,1,0,0,0,0,3,3,3,3,0,1005.5,1010.5,329,1.3,24.5,71,0.0,72.51,71.88,94.34,77.12,141.51,189.363,3,6
5493,1,2016-10-04 06:00:00,0,40,34,2,3,0,0,1,0,0,40,0,0,0,40,1005.5,1010.5,329,1.3,24.5,71,0.0,72.51,71.88,94.34,77.12,141.51,189.363,3,6
5494,1,2016-10-04 06:00:00,1,12,0,7,3,0,0,1,0,1,11,1,1,11,0,1005.5,1010.5,329,1.3,24.5,71,0.0,72.51,71.88,94.34,77.12,141.51,189.363,3,6
5495,2,2016-10-04 06:20:00,0,2,0,2,0,0,0,0,0,0,0,2,0,0,2,1005.5,1010.5,329,1.3,24.5,71,0.0,44.88,87.61,95.57,82.62739130434781,126.34,210.19714285714286,3,6
5496,3,2016-10-04 06:20:00,0,41,29,9,1,2,0,0,0,0,37,4,0,0,41,1005.5,1010.5,329,1.3,24.5,71,0.0,44.88,87.61,95.57,82.62739130434781,126.34,210.19714285714286,3,6
5497,3,2016-10-04 06:20:00,1,18,0,10,4,2,2,0,0,0,13,5,7,11,0,1005.5,1010.5,329,1.3,24.5,71,0.0,44.88,87.61,95.57,82.62739130434781,126.34,210.19714285714286,3,6
5498,1,2016-10-04 06:20:00,0,58,49,5,3,0,0,1,0,0,58,0,0,0,58,1005.5,1010.5,329,1.3,24.5,71,0.0,44.88,87.61,95.57,82.62739130434781,126.34,210.19714285714286,3,6
5499,1,2016-10-04 06:20:00,1,24,0,10,8,4,2,0,0,0,23,1,2,22,0,1005.5,1010.5,329,1.3,24.5,71,0.0,44.88,87.61,95.57,82.62739130434781,126.34,210.19714285714286,3,6
5500,2,2016-10-04 06:40:00,0,2,0,2,0,0,0,0,0,0,0,2,0,0,2,1005.5,1010.5,329,1.3,24.5,71,0.0,49.28,81.32,88.94,54.97,265.0,100.68,3,6
5501,3,2016-10-04 06:40:00,0,90,69,14,2,4,1,0,0,0,83,7,0,0,90,1005.5,1010.5,329,1.3,24.5,71,0.0,49.28,81.32,88.94,54.97,265.0,100.68,3,6
5502,3,2016-10-04 06:40:00,1,11,0,6,1,3,0,1,0,0,9,2,2,9,0,1005.5,1010.5,329,1.3,24.5,71,0.0,49.28,81.32,88.94,54.97,265.0,100.68,3,6
5503,1,2016-10-04 06:40:00,0,82,72,3,0,3,1,3,0,0,80,2,0,0,82,1005.5,1010.5,329,1.3,24.5,71,0.0,49.28,81.32,88.94,54.97,265.0,100.68,3,6
5504,1,2016-10-04 06:40:00,1,27,0,18,6,0,1,2,0,0,24,3,4,23,0,1005.5,1010.5,329,1.3,24.5,71,0.0,49.28,81.32,88.94,54.97,265.0,100.68,3,6
