"tollgate_id","time_window","direction","volume","volume_model0","volume_model1","volume_model2","volume_model3","volume_model4","volume_model5","volume_model6","volume_model7","volume_etc0","volume_etc1","volume_type0","volume_type1","volume_type2"
"3","2016-10-01 21:00:00","1","7","0","4","1","0","1","1","0","0","3","4","4","3","0"
"1","2016-10-01 21:00:00","0","51","47","3","1","0","0","0","0","0","49","2","0","0","51"
"1","2016-10-01 21:00:00","1","6","0","4","1","1","0","0","0","0","2","4","4","2","0"
"2","2016-10-01 21:00:00","0","3","0","2","0","0","1","0","0","0","0","3","0","0","3"
"3","2016-10-01 21:20:00","0","41","35","3","1","1","0","1","0","0","41","0","0","0","41"
"3","2016-10-01 21:20:00","1","14","0","8","1","0","0","5","0","0","8","6","6","8","0"
"1","2016-10-01 21:20:00","0","52","47","4","0","0","0","1","0","0","49","3","0","0","52"
"1","2016-10-01 21:20:00","1","9","0","6","0","0","0","3","0","0","3","6","6","3","0"
"2","2016-10-01 21:20:00","0","2","0","2","0","0","0","0","0","0","0","2","0","0","2"
"3","2016-10-01 21:40:00","0","45","34","9","1","0","0","1","0","0","38","7","0","0","45"
"3","2016-10-01 21:40:00","1","7","0","4","1","0","0","2","0","0","3","4","4","3","0"
"1","2016-10-01 21:40:00","0","52","46","2","1","0","1","2","0","0","51","1","0","0","52"
"1","2016-10-01 21:40:00","1","8","0","5","1","1","0","1","0","0","3","5","5","3","0"
"2","2016-10-01 21:40:00","0","2","0","2","0","0","0","0","0","0","0","2","0","0","2"
"3","2016-10-01 22:00:00","0","39","34","4","0","0","0","1","0","0","36","3","0","0","39"
"3","2016-10-01 22:00:00","1","7","0","6","0","0","1","0","0","0","2","5","6","1","0"
"1","2016-10-01 22:00:00","0","46","42","3","0","1","0","0","0","0","44","2","0","0","46"
"1","2016-10-01 22:00:00","1","7","0","7","0","0","0","0","0","0","3","4","4","3","0"
"2","2016-10-01 22:00:00","0","5","0","5","0","0","0","0","0","0","0","5","0","0","5"
"3","2016-10-01 22:20:00","0","35","29","5","0","0","0","1","0","0","31","4","0","0","35"
"3","2016-10-01 22:20:00","1","6","0","2","1","0","1","2","0","0","3","3","3","3","0"
"1","2016-10-01 22:20:00","0","23","19","3","0","0","0","1","0","0","20","3","0","0","23"
"1","2016-10-01 22:20:00","1","6","0","1","4","0","1","0","0","0","6","0","0","6","0"
"2","2016-10-01 22:20:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-01 22:40:00","0","19","17","2","0","0","0","0","0","0","19","0","0","0","19"
"3","2016-10-01 22:40:00","1","3","0","0","1","0","0","2","0","0","3","0","0","3","0"
"1","2016-10-01 22:40:00","0","41","38","2","0","0","0","1","0","0","40","1","0","0","41"
"1","2016-10-01 22:40:00","1","4","0","0","0","1","0","3","0","0","4","0","0","4","0"
"2","2016-10-01 22:40:00","0","1","0","1","0","0","0","0","0","0","0","1","0","0","1"
"3","2016-10-01 23:00:00","0","35","26","6","1","1","0","1","0","0","33","2","0","0","35"
"3","2016-10-01 23:00:00","1","2","0","1","0","0","0","1","0","0","2","0","0","2","0"
"1","2016-10-01 23:00:00","0","35","32","1","0","0","0","2","0","0","35","0","0","0","35"
"1","2016-10-01 23:00:00","1","3","0","1","0","2","0","0","0","0","3","0","0","3","0"
"2","2016-10-01 23:00:00","0","1","0","1","0","0","0","0","0","0","0","1","0","0","1"
"3","2016-10-01 23:20:00","0","2","0","0","1","0","0","1","0","0","2","0","0","0","2"
"3","2016-10-01 23:20:00","1","2","0","2","0","0","0","0","0","0","0","2","2","0","0"
"1","2016-10-01 23:20:00","0","16","16","0","0","0","0","0","0","0","16","0","0","0","16"
"1","2016-10-01 23:20:00","1","3","0","2","1","0","0","0","0","0","1","2","2","1","0"
"2","2016-10-01 23:20:00","0","2","0","2","0","0","0","0","0","0","0","2","0","0","2"
"3","2016-10-01 23:40:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-01 23:40:00","1","5","0","2","1","1","0","1","0","0","3","2","2","3","0"
"1","2016-10-01 23:40:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","2016-10-01 23:40:00","1","2","0","1","0","0","0","1","0","0","1","1","1","1","0"
"2","2016-10-01 23:40:00","0","3","0","2","0","0","1","0","0","0","0","3","0","0","3"
"3","2016-10-02 00:00:00","0","15","6","6","0","1","1","1","0","0","12","3","0","0","15"
"3","2016-10-02 00:00:00","1","25","0","17","2","3","1","2","0","0","7","18","20","5","0"
"1","2016-10-02 00:00:00","0","13","13","0","0","0","0","0","0","0","13","0","0","0","13"
"1","2016-10-02 00:00:00","1","18","0","7","2","4","4","1","0","0","14","4","7","11","0"
"2","2016-10-02 00:00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 00:20:00","0","16","10","6","0","0","0","0","0","0","15","1","0","0","16"
"3","2016-10-02 00:20:00","1","13","0","5","3","4","1","0","0","0","3","10","10","3","0"
"1","2016-10-02 00:20:00","0","7","7","0","0","0","0","0","0","0","7","0","0","0","7"
"1","2016-10-02 00:20:00","1","16","0","10","0","2","3","1","0","0","7","9","9","7","0"
"2","2016-10-02 00:20:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 00:40:00","0","21","13","5","1","0","0","2","0","0","21","0","0","0","21"
"3","2016-10-02 00:40:00","1","18","0","13","0","1","1","3","0","0","6","12","12","6","0"
"1","2016-10-02 00:40:00","0","3","3","0","0","0","0","0","0","0","3","0","0","0","3"
"1","2016-10-02 00:40:00","1","18","0","7","2","3","6","0","0","0","9","9","14","4","0"
"2","2016-10-02 00:40:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 01:00:00","0","21","12","8","0","1","0","0","0","0","21","0","0","0","21"
"3","2016-10-02 01:00:00","1","2","0","0","1","0","0","1","0","0","2","0","0","2","0"
"1","2016-10-02 01:00:00","0","3","3","0","0","0","0","0","0","0","3","0","0","0","3"
"1","2016-10-02 01:00:00","1","1","0","0","0","1","0","0","0","0","1","0","0","1","0"
"2","2016-10-02 01:00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 01:20:00","0","22","8","13","0","0","0","1","0","0","22","0","0","0","22"
"3","2016-10-02 01:20:00","1","5","0","2","0","2","0","1","0","0","3","2","3","2","0"
"1","2016-10-02 01:20:00","0","9","6","2","0","1","0","0","0","0","9","0","0","0","9"
"1","2016-10-02 01:20:00","1","1","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","2016-10-02 01:20:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 01:40:00","0","12","8","4","0","0","0","0","0","0","11","1","0","0","12"
"3","2016-10-02 01:40:00","1","1","0","1","0","0","0","0","0","0","1","0","0","1","0"
"1","2016-10-02 01:40:00","0","4","3","0","1","0","0","0","0","0","4","0","0","0","4"
"1","2016-10-02 01:40:00","1","3","0","1","2","0","0","0","0","0","3","0","0","3","0"
"2","2016-10-02 01:40:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 02:00:00","0","13","11","2","0","0","0","0","0","0","13","0","0","0","13"
"3","2016-10-02 02:00:00","1","6","0","1","0","0","0","5","0","0","5","1","1","5","0"
"1","2016-10-02 02:00:00","0","18","15","1","0","1","0","1","0","0","17","1","0","0","18"
"1","2016-10-02 02:00:00","1","1","0","0","0","0","0","1","0","0","1","0","0","1","0"
"2","2016-10-02 02:00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 02:20:00","0","16","7","8","0","1","0","0","0","0","15","1","0","0","16"
"3","2016-10-02 02:20:00","1","1","0","0","0","1","0","0","0","0","1","0","0","1","0"
"1","2016-10-02 02:20:00","0","6","5","0","0","0","0","1","0","0","6","0","0","0","6"
"1","2016-10-02 02:20:00","1","2","0","2","0","0","0","0","0","0","2","0","0","2","0"
"2","2016-10-02 02:20:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 02:40:00","0","19","15","3","0","0","0","1","0","0","19","0","0","0","19"
"3","2016-10-02 02:40:00","1","1","0","0","0","0","0","1","0","0","1","0","0","1","0"
"1","2016-10-02 02:40:00","0","4","3","0","1","0","0","0","0","0","4","0","0","0","4"
"1","2016-10-02 02:40:00","1","3","0","3","0","0","0","0","0","0","3","0","0","3","0"
"2","2016-10-02 02:40:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 03:00:00","0","24","14","9","0","0","0","1","0","0","24","0","0","0","24"
"3","2016-10-02 03:00:00","1","1","0","0","1","0","0","0","0","0","1","0","0","1","0"
"1","2016-10-02 03:00:00","0","10","5","0","0","1","0","4","0","0","10","0","0","0","10"
"1","2016-10-02 03:00:00","1","7","0","4","1","0","0","2","0","0","7","0","0","7","0"
"2","2016-10-02 03:00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 03:20:00","0","11","7","4","0","0","0","0","0","0","11","0","0","0","11"
"3","2016-10-02 03:20:00","1","1","0","0","1","0","0","0","0","0","1","0","0","1","0"
"1","2016-10-02 03:20:00","0","10","7","2","0","0","0","1","0","0","8","2","0","0","10"
"1","2016-10-02 03:20:00","1","6","0","5","0","0","0","1","0","0","6","0","0","6","0"
"2","2016-10-02 03:20:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 03:40:00","0","14","11","3","0","0","0","0","0","0","13","1","0","0","14"
"3","2016-10-02 03:40:00","1","5","0","1","0","0","0","4","0","0","5","0","0","5","0"
"1","2016-10-02 03:40:00","0","4","3","1","0","0","0","0","0","0","3","1","0","0","4"
"1","2016-10-02 03:40:00","1","9","0","8","0","0","0","1","0","0","9","0","0","9","0"
"2","2016-10-02 03:40:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 04:00:00","0","10","7","2","0","1","0","0","0","0","9","1","0","0","10"
"3","2016-10-02 04:00:00","1","4","0","1","3","0","0","0","0","0","4","0","0","4","0"
"1","2016-10-02 04:00:00","0","9","7","0","2","0","0","0","0","0","9","0","0","0","9"
"1","2016-10-02 04:00:00","1","10","0","8","1","0","0","1","0","0","10","0","0","10","0"
"2","2016-10-02 04:00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 04:20:00","0","24","18","6","0","0","0","0","0","0","23","1","0","0","24"
"3","2016-10-02 04:20:00","1","5","0","2","1","1","0","1","0","0","4","1","1","4","0"
"1","2016-10-02 04:20:00","0","10","7","2","0","0","0","1","0","0","10","0","0","0","10"
"1","2016-10-02 04:20:00","1","12","0","11","0","0","0","1","0","0","9","3","3","9","0"
"2","2016-10-02 04:20:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 04:40:00","0","13","10","1","1","1","0","0","0","0","12","1","0","0","13"
"3","2016-10-02 04:40:00","1","6","0","0","2","1","0","3","0","0","6","0","0","6","0"
"1","2016-10-02 04:40:00","0","28","20","3","1","0","0","4","0","0","27","1","0","0","28"
"1","2016-10-02 04:40:00","1","10","0","7","0","1","0","2","0","0","10","0","0","10","0"
"2","2016-10-02 04:40:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 05:00:00","0","16","13","1","1","1","0","0","0","0","15","1","0","0","16"
"3","2016-10-02 05:00:00","1","4","0","2","1","1","0","0","0","0","4","0","0","4","0"
"1","2016-10-02 05:00:00","0","27","18","1","2","4","0","2","0","0","27","0","0","0","27"
"1","2016-10-02 05:00:00","1","13","0","9","1","2","0","1","0","0","12","1","1","12","0"
"2","2016-10-02 05:00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 05:20:00","0","15","11","4","0","0","0","0","0","0","15","0","0","0","15"
"3","2016-10-02 05:20:00","1","6","0","3","1","0","0","2","0","0","5","1","1","5","0"
"1","2016-10-02 05:20:00","0","28","23","1","2","1","0","1","0","0","28","0","0","0","28"
"1","2016-10-02 05:20:00","1","19","0","12","2","3","0","2","0","0","17","2","2","17","0"
"2","2016-10-02 05:20:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 05:40:00","0","30","22","7","1","0","0","0","0","0","28","2","0","0","30"
"3","2016-10-02 05:40:00","1","16","0","9","4","1","0","2","0","0","11","5","4","12","0"
"1","2016-10-02 05:40:00","0","45","36","2","2","2","0","3","0","0","44","1","0","0","45"
"1","2016-10-02 05:40:00","1","23","0","16","2","0","3","2","0","0","20","3","3","20","0"
"2","2016-10-02 05:40:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 06:00:00","0","36","30","5","1","0","0","0","0","0","34","2","0","0","36"
"3","2016-10-02 06:00:00","1","4","0","3","0","1","0","0","0","0","3","1","1","3","0"
"1","2016-10-02 06:00:00","0","64","58","3","1","0","2","0","0","0","64","0","0","0","64"
"1","2016-10-02 06:00:00","1","10","0","9","0","1","0","0","0","0","7","3","3","7","0"
"2","2016-10-02 06:00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 06:20:00","0","47","33","11","0","3","0","0","0","0","43","4","0","0","47"
"3","2016-10-02 06:20:00","1","16","0","8","6","2","0","0","0","0","12","4","3","13","0"
"1","2016-10-02 06:20:00","0","79","69","7","2","0","0","1","0","0","75","4","0","0","79"
"1","2016-10-02 06:20:00","1","30","0","14","10","2","3","1","0","0","22","8","8","22","0"
"2","2016-10-02 06:20:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 06:40:00","0","61","47","9","2","0","0","3","0","0","57","4","0","0","61"
"3","2016-10-02 06:40:00","1","8","0","5","0","3","0","0","0","0","6","2","2","6","0"
"1","2016-10-02 06:40:00","0","73","60","9","1","2","0","1","0","0","66","7","0","0","73"
"1","2016-10-02 06:40:00","1","17","0","10","6","0","0","1","0","0","12","5","5","12","0"
"2","2016-10-02 06:40:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 07:00:00","0","74","57","13","0","2","1","1","0","0","65","9","0","0","74"
"3","2016-10-02 07:00:00","1","12","0","9","0","2","0","1","0","0","7","5","6","6","0"
"1","2016-10-02 07:00:00","0","163","156","5","1","1","0","0","0","0","159","4","0","0","163"
"1","2016-10-02 07:00:00","1","18","0","10","5","1","1","1","0","0","13","5","5","13","0"
"2","2016-10-02 07:00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 07:20:00","0","94","76","13","2","2","1","0","0","0","84","10","0","0","94"
"3","2016-10-02 07:20:00","1","16","0","10","2","3","0","1","0","0","9","7","7","9","0"
"1","2016-10-02 07:20:00","0","164","147","12","3","0","0","2","0","0","156","8","0","0","164"
"1","2016-10-02 07:20:00","1","19","0","12","3","1","2","1","0","0","15","4","5","14","0"
"2","2016-10-02 07:20:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 07:40:00","0","95","77","15","1","1","0","1","0","0","83","12","0","0","95"
"3","2016-10-02 07:40:00","1","14","0","13","1","0","0","0","0","0","9","5","5","9","0"
"1","2016-10-02 07:40:00","0","168","153","10","1","3","0","1","0","0","163","5","0","0","168"
"1","2016-10-02 07:40:00","1","21","0","15","0","3","1","1","0","1","13","8","9","12","0"
"2","2016-10-02 07:40:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 08:00:00","0","133","110","17","2","2","1","1","0","0","122","11","0","0","133"
"3","2016-10-02 08:00:00","1","13","0","6","6","1","0","0","0","0","7","6","7","6","0"
"1","2016-10-02 08:00:00","0","203","180","18","2","2","0","1","0","0","189","14","0","0","203"
"1","2016-10-02 08:00:00","1","19","0","13","1","2","2","1","0","0","15","4","6","13","0"
"2","2016-10-02 08:00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 08:20:00","0","141","106","27","6","1","0","1","0","0","128","13","0","0","141"
"3","2016-10-02 08:20:00","1","14","0","10","1","2","0","1","0","0","6","8","8","6","0"
"1","2016-10-02 08:20:00","0","237","220","13","1","2","0","1","0","0","229","8","0","0","237"
"1","2016-10-02 08:20:00","1","13","0","5","1","1","5","1","0","0","7","6","8","5","0"
"2","2016-10-02 08:20:00","0","15","0","14","0","1","0","0","0","0","0","15","0","0","15"
"3","2016-10-02 08:40:00","0","146","117","22","1","3","1","2","0","0","127","19","0","0","146"
"3","2016-10-02 08:40:00","1","8","0","6","0","1","0","1","0","0","3","5","5","3","0"
"1","2016-10-02 08:40:00","0","277","254","18","5","0","0","0","0","0","265","12","0","0","277"
"1","2016-10-02 08:40:00","1","6","0","4","1","1","0","0","0","0","5","1","3","3","0"
"2","2016-10-02 08:40:00","0","18","0","18","0","0","0","0","0","0","0","18","0","0","18"
"3","2016-10-02 09:00:00","0","175","142","15","6","3","7","2","0","0","155","20","0","0","175"
"3","2016-10-02 09:00:00","1","24","0","21","2","0","1","0","0","0","14","10","10","14","0"
"1","2016-10-02 09:00:00","0","266","244","20","2","0","0","0","0","0","256","10","0","0","266"
"1","2016-10-02 09:00:00","1","14","0","10","1","0","3","0","0","0","6","8","8","6","0"
"2","2016-10-02 09:00:00","0","14","0","13","0","1","0","0","0","0","0","14","0","0","14"
"3","2016-10-02 09:20:00","0","161","134","18","1","1","4","3","0","0","146","15","0","0","161"
"3","2016-10-02 09:20:00","1","20","0","13","3","3","1","0","0","0","6","14","14","6","0"
"1","2016-10-02 09:20:00","0","271","257","10","1","1","0","2","0","0","266","5","0","0","271"
"1","2016-10-02 09:20:00","1","9","0","8","1","0","0","0","0","0","8","1","1","8","0"
"2","2016-10-02 09:20:00","0","11","0","11","0","0","0","0","0","0","0","11","0","0","11"
"3","2016-10-02 09:40:00","0","147","117","24","1","1","3","0","0","1","125","22","0","0","147"
"3","2016-10-02 09:40:00","1","13","0","9","0","1","1","2","0","0","5","8","8","5","0"
"1","2016-10-02 09:40:00","0","211","190","17","3","1","0","0","0","0","194","17","0","0","211"
"1","2016-10-02 09:40:00","1","8","0","6","0","0","2","0","0","0","2","6","6","2","0"
"2","2016-10-02 09:40:00","0","8","0","8","0","0","0","0","0","0","0","8","0","0","8"
"3","2016-10-02 10:00:00","0","159","131","21","0","3","1","3","0","0","141","18","0","0","159"
"3","2016-10-02 10:00:00","1","15","0","11","2","0","0","2","0","0","11","4","5","10","0"
"1","2016-10-02 10:00:00","0","130","112","15","3","0","0","0","0","0","117","13","0","0","130"
"1","2016-10-02 10:00:00","1","8","0","4","0","0","2","2","0","0","6","2","2","6","0"
"2","2016-10-02 10:00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 10:20:00","0","156","134","17","0","0","2","3","0","0","144","12","0","0","156"
"3","2016-10-02 10:20:00","1","16","0","10","4","1","1","0","0","0","6","10","10","6","0"
"1","2016-10-02 10:20:00","0","152","123","24","4","0","0","1","0","0","131","21","0","0","152"
"1","2016-10-02 10:20:00","1","10","0","4","1","0","5","0","0","0","4","6","7","3","0"
"2","2016-10-02 10:20:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-10-02 10:40:00","0","111","92","13","4","1","1","0","0","0","101","10","0","0","111"
"3","2016-10-02 10:40:00","1","19","0","15","1","1","0","2","0","0","3","16","16","3","0"
"1","2016-10-02 10:40:00","0","194","182","5","3","0","1","3","0","0","189","5","0","0","194"
"1","2016-10-02 10:40:00","1","10","0","5","1","0","3","1","0","0","6","4","4","6","0"
"2","2016-10-02 10:40:00","0","10","0","9","0","1","0","0","0","0","0","10","0","0","10"
"3","2016-10-02 11:00:00","0","52","42","9","0","0","1","0","0","0","45","7","0","0","52"
"3","2016-10-02 11:00:00","1","19","0","11","2","3","0","3","0","0","11","8","8","11","0"
"1","2016-10-02 11:00:00","0","160","141","15","3","0","1","0","0","0","147","13","0","0","160"
"1","2016-10-02 11:00:00","1","14","0","6","1","3","1","3","0","0","10","4","6","8","0"
"2","2016-10-02 11:00:00","0","4","0","4","0","0","0","0","0","0","0","4","0","0","4"
"3","2016-10-02 11:20:00","0","56","40","10","3","1","1","1","0","0","53","3","0","0","56"
"3","2016-10-02 11:20:00","1","14","0","11","2","1","0","0","0","0","5","9","9","5","0"
"1","2016-10-02 11:20:00","0","154","139","10","2","0","0","3","0","0","148","6","0","0","154"
"1","2016-10-02 11:20:00","1","10","0","6","0","0","2","2","0","0","7","3","3","7","0"
"2","2016-10-02 11:20:00","0","12","0","11","1","0","0","0","0","0","0","12","0","0","12"
"3","2016-10-02 11:40:00","0","56","46","6","1","0","1","2","0","0","53","3","0","0","56"
"3","2016-10-02 11:40:00","1","26","0","20","2","2","0","2","0","0","9","17","18","8","0"
"1","2016-10-02 11:40:00","0","158","137","13","2","1","0","5","0","0","148","10","0","0","158"
"1","2016-10-02 11:40:00","1","10","0","5","3","1","1","0","0","0","7","3","5","5","0"
"2","2016-10-02 11:40:00","0","7","0","7","0","0","0","0","0","0","0","7","0","0","7"
"3","2016-10-02 12:00:00","0","84","62","17","3","0","2","0","0","0","71","13","0","0","84"
"3","2016-10-02 12:00:00","1","17","0","13","1","1","0","2","0","0","14","3","3","14","0"
"1","2016-10-02 12:00:00","0","146","131","9","4","0","0","2","0","0","140","6","0","0","146"
"1","2016-10-02 12:00:00","1","14","0","6","4","0","3","1","0","0","8","6","7","7","0"
"2","2016-10-02 12:00:00","0","9","0","9","0","0","0","0","0","0","0","9","0","0","9"
"3","2016-10-02 12:20:00","0","81","63","9","6","2","1","0","0","0","76","5","0","0","81"
"3","2016-10-02 12:20:00","1","10","0","7","0","1","1","1","0","0","3","7","7","3","0"
"1","2016-10-02 12:20:00","0","144","129","9","1","2","2","1","0","0","134","10","0","0","144"
"1","2016-10-02 12:20:00","1","10","0","5","2","2","0","1","0","0","6","4","5","5","0"
"2","2016-10-02 12:20:00","0","3","0","2","0","0","1","0","0","0","0","3","0","0","3"
"3","2016-10-02 12:40:00","0","101","76","14","0","5","4","2","0","0","84","17","0","0","101"
"3","2016-10-02 12:40:00","1","15","0","11","2","1","0","1","0","0","8","7","7","8","0"
"1","2016-10-02 12:40:00","0","172","158","8","4","1","0","1","0","0","166","6","0","0","172"
"1","2016-10-02 12:40:00","1","7","0","5","0","0","1","1","0","0","5","2","2","5","0"
"2","2016-10-02 12:40:00","0","4","0","4","0","0","0","0","0","0","0","4","0","0","4"
"3","2016-10-02 13:00:00","0","125","92","22","4","3","2","2","0","0","111","14","0","0","125"
"3","2016-10-02 13:00:00","1","12","0","10","0","2","0","0","0","0","3","9","9","3","0"
"1","2016-10-02 13:00:00","0","175","155","14","2","3","0","1","0","0","164","11","0","0","175"
"1","2016-10-02 13:00:00","1","11","0","9","1","0","0","1","0","0","8","3","3","8","0"
"2","2016-10-02 13:00:00","0","12","0","10","0","2","0","0","0","0","0","12","0","0","12"
"3","2016-10-02 13:20:00","0","161","128","19","2","3","6","3","0","0","143","18","0","0","161"
"3","2016-10-02 13:20:00","1","18","0","15","0","2","0","1","0","0","5","13","14","4","0"
"1","2016-10-02 13:20:00","0","193","172","17","2","1","0","1","0","0","184","9","0","0","193"
"1","2016-10-02 13:20:00","1","19","0","11","3","3","2","0","0","0","12","7","10","9","0"
"2","2016-10-02 13:20:00","0","9","0","6","0","3","0","0","0","0","0","9","0","0","9"
"3","2016-10-02 13:40:00","0","152","113","23","3","4","7","2","0","0","131","21","0","0","152"
"3","2016-10-02 13:40:00","1","15","0","10","2","2","1","0","0","0","6","9","11","4","0"
"1","2016-10-02 13:40:00","0","202","183","16","3","0","0","0","0","0","191","11","0","0","202"
"1","2016-10-02 13:40:00","1","12","0","10","0","1","1","0","0","0","6","6","6","6","0"
"2","2016-10-02 13:40:00","0","6","0","5","0","1","0","0","0","0","0","6","0","0","6"
"3","2016-10-02 14:00:00","0","158","128","15","3","2","5","5","0","0","144","14","0","0","158"
"3","2016-10-02 14:00:00","1","11","0","8","1","1","0","1","0","0","4","7","7","4","0"
"1","2016-10-02 14:00:00","0","158","145","9","2","1","0","1","0","0","153","5","0","0","158"
"1","2016-10-02 14:00:00","1","14","0","9","2","2","0","1","0","0","9","5","6","8","0"
"2","2016-10-02 14:00:00","0","5","0","3","1","1","0","0","0","0","0","5","0","0","5"
"3","2016-10-02 14:20:00","0","163","134","20","1","2","3","3","0","0","145","18","0","0","163"
"3","2016-10-02 14:20:00","1","26","0","17","4","2","1","2","0","0","11","15","16","10","0"
"1","2016-10-02 14:20:00","0","183","169","10","2","1","0","1","0","0","176","7","0","0","183"
"1","2016-10-02 14:20:00","1","13","0","10","2","0","0","0","0","1","5","8","8","5","0"
"2","2016-10-02 14:20:00","0","3","0","3","0","0","0","0","0","0","0","3","0","0","3"
"3","2016-10-02 14:40:00","0","175","139","24","5","4","1","2","0","0","156","19","0","0","175"
"3","2016-10-02 14:40:00","1","17","0","12","0","3","0","2","0","0","4","13","13","4","0"
"1","2016-10-02 14:40:00","0","183","169","11","1","2","0","0","0","0","176","7","0","0","183"
"1","2016-10-02 14:40:00","1","11","0","6","1","1","2","1","0","0","5","6","6","5","0"
"2","2016-10-02 14:40:00","0","9","0","7","1","1","0","0","0","0","0","9","0","0","9"
"3","2016-10-02 15:00:00","0","147","123","14","3","2","2","3","0","0","138","9","0","0","147"
"3","2016-10-02 15:00:00","1","20","0","14","2","3","0","1","0","0","9","11","13","7","0"
"1","2016-10-02 15:00:00","0","182","162","15","0","3","0","2","0","0","172","10","0","0","182"
"1","2016-10-02 15:00:00","1","11","0","7","2","1","0","1","0","0","8","3","4","7","0"
"2","2016-10-02 15:00:00","0","8","0","8","0","0","0","0","0","0","0","8","0","0","8"
"3","2016-10-02 15:20:00","0","150","120","20","2","0","5","2","0","1","135","15","0","0","150"
"3","2016-10-02 15:20:00","1","18","0","14","2","0","1","1","0","0","4","14","15","3","0"
"1","2016-10-02 15:20:00","0","170","155","11","3","1","0","0","0","0","161","9","0","0","170"
"1","2016-10-02 15:20:00","1","14","0","10","2","1","1","0","0","0","7","7","7","7","0"
"2","2016-10-02 15:20:00","0","6","0","4","0","0","2","0","0","0","0","6","0","0","6"
"3","2016-10-02 15:40:00","0","102","78","14","4","1","3","2","0","0","91","11","0","0","102"
"3","2016-10-02 15:40:00","1","26","0","20","3","2","1","0","0","0","14","12","14","12","0"
"1","2016-10-02 15:40:00","0","167","144","19","0","1","0","3","0","0","157","10","0","0","167"
"1","2016-10-02 15:40:00","1","18","0","6","4","1","3","4","0","0","9","9","10","8","0"
"2","2016-10-02 15:40:00","0","12","0","11","0","0","1","0","0","0","0","12","0","0","12"
"3","2016-10-02 16:00:00","0","86","65","15","1","2","0","3","0","0","78","8","0","0","86"
"3","2016-10-02 16:00:00","1","10","0","8","0","0","0","2","0","0","4","6","6","4","0"
"1","2016-10-02 16:00:00","0","162","145","15","1","1","0","0","0","0","152","10","0","0","162"
"1","2016-10-02 16:00:00","1","12","0","6","3","2","1","0","0","0","4","8","8","4","0"
"2","2016-10-02 16:00:00","0","13","0","12","1","0","0","0","0","0","0","13","0","0","13"
"3","2016-10-02 16:20:00","0","87","66","15","1","4","1","0","0","0","80","7","0","0","87"
"3","2016-10-02 16:20:00","1","14","0","8","0","1","0","5","0","0","11","3","3","11","0"
"1","2016-10-02 16:20:00","0","168","149","12","1","2","2","2","0","0","162","6","0","0","168"
"1","2016-10-02 16:20:00","1","10","0","7","1","1","1","0","0","0","5","5","6","4","0"
"2","2016-10-02 16:20:00","0","8","0","5","0","3","0","0","0","0","0","8","0","0","8"
"3","2016-10-02 16:40:00","0","94","80","6","2","0","2","4","0","0","87","7","0","0","94"
