"intersection_id","tollgate_id","time_window","avg_travel_time"
"C","3","2016-09-23 17:00:00","0"
"C","3","2016-09-23 17:20:00","164.08"
"C","3","2016-09-23 17:40:00","0"
"C","3","2016-09-23 18:00:00","0"
"C","3","2016-09-23 18:20:00","183.43"
"C","3","2016-09-23 18:40:00","0"
"C","3","2016-09-23 19:00:00","0"
"C","3","2016-09-23 19:20:00","287.64"
"C","3","2016-09-23 19:40:00","147.64"
"C","3","2016-09-23 20:00:00","106.41"
"C","3","2016-09-23 20:20:00","133.87"
"C","3","2016-09-23 20:40:00","0"
"C","3","2016-09-23 21:00:00","154.34"
"C","3","2016-09-23 21:20:00","0"
"C","3","2016-09-23 21:40:00","198.12"
"C","3","2016-09-23 22:00:00","0"
"C","3","2016-09-23 22:20:00","264.7"
"C","3","2016-09-23 22:40:00","0"
"C","3","2016-09-23 23:00:00","0"
"C","3","2016-09-23 23:20:00","0"
"C","3","2016-09-23 23:40:00","0"
"C","3","2016-09-24 00:00:00","185.09"
"C","3","2016-09-24 00:20:00","0"
"C","3","2016-09-24 00:40:00","150.85"
"C","3","2016-09-24 01:00:00","220.92"
"C","3","2016-09-24 01:20:00","0"
"C","3","2016-09-24 01:40:00","0"
"C","3","2016-09-24 02:00:00","0"
"C","3","2016-09-24 02:20:00","0"
"C","3","2016-09-24 02:40:00","0"
"C","3","2016-09-24 03:00:00","0"
"C","3","2016-09-24 03:20:00","552.67"
"C","3","2016-09-24 03:40:00","0"
"C","3","2016-09-24 04:00:00","0"
"C","3","2016-09-24 04:20:00","0"
"C","3","2016-09-24 04:40:00","0"
"C","3","2016-09-24 05:00:00","0"
"C","3","2016-09-24 05:20:00","0"
"C","3","2016-09-24 05:40:00","0"
"C","3","2016-09-24 06:00:00","201.83"
"C","3","2016-09-24 06:20:00","0"
"C","3","2016-09-24 06:40:00","0"
"C","3","2016-09-24 07:00:00","117.43"
"C","3","2016-09-24 07:20:00","0"
"C","3","2016-09-24 07:40:00","196.42"
"C","3","2016-09-24 08:00:00","0"
"C","3","2016-09-24 08:20:00","467.05"
"C","3","2016-09-24 08:40:00","156.69"
"C","3","2016-09-24 09:00:00","213.36"
"C","3","2016-09-24 09:20:00","163.04"
"C","3","2016-09-24 09:40:00","170.08"
"C","3","2016-09-24 10:00:00","0"
"C","3","2016-09-24 10:20:00","209.9"
"C","3","2016-09-24 10:40:00","152.11"
"C","3","2016-09-24 11:00:00","201.16"
"C","3","2016-09-24 11:20:00","227.58"
"C","3","2016-09-24 11:40:00","148.67"
"C","3","2016-09-24 12:00:00","0"
"C","3","2016-09-24 12:20:00","0"
"C","3","2016-09-24 12:40:00","169.59"
"C","3","2016-09-24 13:00:00","0"
"C","3","2016-09-24 13:20:00","189.93"
"C","3","2016-09-24 13:40:00","234.72"
"C","3","2016-09-24 14:00:00","216.97"
"C","3","2016-09-24 14:20:00","282.86"
"C","3","2016-09-24 14:40:00","304.32"
"C","3","2016-09-24 15:00:00","214.41"
"C","3","2016-09-24 15:20:00","228.48"
"C","3","2016-09-24 15:40:00","0"
"C","3","2016-09-24 16:00:00","201.5"
"C","3","2016-09-24 16:20:00","184.62"
"C","3","2016-09-24 16:40:00","185.09"
"C","3","2016-09-24 17:00:00","187.83"
"C","3","2016-09-24 17:20:00","160.63"
"C","3","2016-09-24 17:40:00","0"
"C","3","2016-09-24 18:00:00","223.22"
"C","3","2016-09-24 18:20:00","155.5"
"C","3","2016-09-24 18:40:00","174.38"
"C","3","2016-09-24 19:00:00","0"
"C","3","2016-09-24 19:20:00","218.9"
"C","3","2016-09-24 19:40:00","187.54"
"C","3","2016-09-24 20:00:00","217.29"
"C","3","2016-09-24 20:20:00","0"
"C","3","2016-09-24 20:40:00","0"
"C","3","2016-09-24 21:00:00","0"
"C","3","2016-09-24 21:20:00","195.69"
"C","3","2016-09-24 21:40:00","0"
"C","3","2016-09-24 22:00:00","180.18"
"C","3","2016-09-24 22:20:00","142.62"
"C","3","2016-09-24 22:40:00","176.46"
"C","3","2016-09-24 23:00:00","0"
"C","3","2016-09-24 23:20:00","144.75"
"C","3","2016-09-24 23:40:00","0"
"C","3","2016-09-25 00:00:00","0"
"C","3","2016-09-25 00:20:00","0"
"C","3","2016-09-25 00:40:00","0"
"C","3","2016-09-25 01:00:00","0"
"C","3","2016-09-25 01:20:00","0"
"C","3","2016-09-25 01:40:00","0"
"C","3","2016-09-25 02:00:00","0"
"C","3","2016-09-25 02:20:00","0"
"C","3","2016-09-25 02:40:00","166.08"
"C","3","2016-09-25 03:00:00","0"
"C","3","2016-09-25 03:20:00","0"
"C","3","2016-09-25 03:40:00","0"
"C","3","2016-09-25 04:00:00","0"
"C","3","2016-09-25 04:20:00","0"
"C","3","2016-09-25 04:40:00","0"
"C","3","2016-09-25 05:00:00","102.67"
"C","3","2016-09-25 05:20:00","0"
"C","3","2016-09-25 05:40:00","0"
"C","3","2016-09-25 06:00:00","118.56"
"C","3","2016-09-25 06:20:00","0"
"C","3","2016-09-25 06:40:00","0"
"C","3","2016-09-25 07:00:00","143.97"
"C","3","2016-09-25 07:20:00","0"
"C","3","2016-09-25 07:40:00","92.47"
"C","3","2016-09-25 08:00:00","158.45"
"C","3","2016-09-25 08:20:00","0"
"C","3","2016-09-25 08:40:00","145.93"
"C","3","2016-09-25 09:00:00","174.94"
"C","3","2016-09-25 09:20:00","181.94"
"C","3","2016-09-25 09:40:00","150.86"
"C","3","2016-09-25 10:00:00","0"
"C","3","2016-09-25 10:20:00","151.01"
"C","3","2016-09-25 10:40:00","138.9"
"C","3","2016-09-25 11:00:00","169.14"
"C","3","2016-09-25 11:20:00","182.62"
"C","3","2016-09-25 11:40:00","195.56"
"C","3","2016-09-25 12:00:00","0"
"C","3","2016-09-25 12:20:00","224.07"
"C","3","2016-09-25 12:40:00","333.77"
"C","3","2016-09-25 13:00:00","196.88"
"C","3","2016-09-25 13:20:00","173.16"
"C","3","2016-09-25 13:40:00","195.04"
"C","3","2016-09-25 14:00:00","209.59"
"C","3","2016-09-25 14:20:00","304.06"
"C","3","2016-09-25 14:40:00","176.37"
"C","3","2016-09-25 15:00:00","221.34"
"C","3","2016-09-25 15:20:00","219.85"
"C","3","2016-09-25 15:40:00","206.34"
"C","3","2016-09-25 16:00:00","181.84"
"C","3","2016-09-25 16:20:00","212.18"
"C","3","2016-09-25 16:40:00","166.58"
"C","3","2016-09-25 17:00:00","171.91"
"C","3","2016-09-25 17:20:00","197.17"
"C","3","2016-09-25 17:40:00","221.27"
"C","3","2016-09-25 18:00:00","0"
"C","3","2016-09-25 18:20:00","287.89"
"C","3","2016-09-25 18:40:00","0"
"C","3","2016-09-25 19:00:00","279.33"
"C","3","2016-09-25 19:20:00","0"
"C","3","2016-09-25 19:40:00","165.22"
"C","3","2016-09-25 20:00:00","191.21"
"C","3","2016-09-25 20:20:00","232.64"
"C","3","2016-09-25 20:40:00","159.34"
"C","3","2016-09-25 21:00:00","229.98"
"C","3","2016-09-25 21:20:00","212.29"
"C","3","2016-09-25 21:40:00","0"
"C","3","2016-09-25 22:00:00","0"
"C","3","2016-09-25 22:20:00","0"
"C","3","2016-09-25 22:40:00","145.23"
"C","3","2016-09-25 23:00:00","0"
"C","3","2016-09-25 23:20:00","0"
"C","3","2016-09-25 23:40:00","0"
"C","3","2016-09-26 00:00:00","289.2"
"C","3","2016-09-26 00:20:00","0"
"C","3","2016-09-26 00:40:00","0"
"C","3","2016-09-26 01:00:00","0"
"C","3","2016-09-26 01:20:00","0"
"C","3","2016-09-26 01:40:00","0"
"C","3","2016-09-26 02:00:00","0"
"C","3","2016-09-26 02:20:00","0"
"C","3","2016-09-26 02:40:00","0"
"C","3","2016-09-26 03:00:00","184.27"
"C","3","2016-09-26 03:20:00","0"
"C","3","2016-09-26 03:40:00","0"
"C","3","2016-09-26 04:00:00","0"
"C","3","2016-09-26 04:20:00","105.48"
"C","3","2016-09-26 04:40:00","0"
"C","3","2016-09-26 05:00:00","0"
"C","3","2016-09-26 05:20:00","0"
"C","3","2016-09-26 05:40:00","116.63"
"C","3","2016-09-26 06:00:00","0"
"C","3","2016-09-26 06:20:00","0"
"C","3","2016-09-26 06:40:00","0"
"C","3","2016-09-26 07:00:00","0"
"C","3","2016-09-26 07:20:00","134.19"
"C","3","2016-09-26 07:40:00","127.34"
"C","3","2016-09-26 08:00:00","132.38"
"C","3","2016-09-26 08:20:00","168.91"
"C","3","2016-09-26 08:40:00","0"
"C","3","2016-09-26 09:00:00","164.8"
"C","3","2016-09-26 09:20:00","224.91"
"C","3","2016-09-26 09:40:00","134.17"
"C","3","2016-09-26 10:00:00","0"
"C","3","2016-09-26 10:20:00","202.84"
"C","3","2016-09-26 10:40:00","0"
"C","3","2016-09-26 11:00:00","181.02"
"C","3","2016-09-26 11:20:00","0"
"C","3","2016-09-26 11:40:00","207.92"
"C","3","2016-09-26 12:00:00","0"
"C","3","2016-09-26 12:20:00","0"
"C","3","2016-09-26 12:40:00","132.34"
"C","3","2016-09-26 13:00:00","178.94"
"C","3","2016-09-26 13:20:00","0"
"C","3","2016-09-26 13:40:00","171.21"
"C","3","2016-09-26 14:00:00","0"
"C","3","2016-09-26 14:20:00","161.97"
"C","3","2016-09-26 14:40:00","149.18"
"C","3","2016-09-26 15:00:00","0"
"C","3","2016-09-26 15:20:00","191.5"
"C","3","2016-09-26 15:40:00","163.89"
"C","3","2016-09-26 16:00:00","184.25"
"C","3","2016-09-26 16:20:00","114.0"
"C","3","2016-09-26 16:40:00","0"
"C","3","2016-09-26 17:00:00","194.52"
"C","3","2016-09-26 17:20:00","143.88"
"C","3","2016-09-26 17:40:00","293.15"
"C","3","2016-09-26 18:00:00","209.85"
"C","3","2016-09-26 18:20:00","163.0"
"C","3","2016-09-26 18:40:00","175.99"
"C","3","2016-09-26 19:00:00","200.79"
"C","3","2016-09-26 19:20:00","0"
"C","3","2016-09-26 19:40:00","0"
"C","3","2016-09-26 20:00:00","0"
"C","3","2016-09-26 20:20:00","0"
"C","3","2016-09-26 20:40:00","147.29"
"C","3","2016-09-26 21:00:00","0"
"C","3","2016-09-26 21:20:00","0"
"C","3","2016-09-26 21:40:00","0"
"C","3","2016-09-26 22:00:00","176.48"
"C","3","2016-09-26 22:20:00","0"
"C","3","2016-09-26 22:40:00","136.09"
"C","3","2016-09-26 23:00:00","0"
"C","3","2016-09-26 23:20:00","0"
"C","3","2016-09-26 23:40:00","0"
"C","3","2016-09-27 00:00:00","0"
"C","3","2016-09-27 00:20:00","0"
"C","3","2016-09-27 00:40:00","0"
"C","3","2016-09-27 01:00:00","0"
"C","3","2016-09-27 01:20:00","120.31"
"C","3","2016-09-27 01:40:00","0"
"C","3","2016-09-27 02:00:00","0"
"C","3","2016-09-27 02:20:00","0"
"C","3","2016-09-27 02:40:00","0"
"C","3","2016-09-27 03:00:00","0"
"C","3","2016-09-27 03:20:00","0"
"C","3","2016-09-27 03:40:00","0"
"C","3","2016-09-27 04:00:00","183.71"
"C","3","2016-09-27 04:20:00","0"
"C","3","2016-09-27 04:40:00","0"
"C","3","2016-09-27 05:00:00","0"
"C","3","2016-09-27 05:20:00","0"
"C","3","2016-09-27 05:40:00","293.23"
"C","3","2016-09-27 06:00:00","0"
"C","3","2016-09-27 06:20:00","0"
"C","3","2016-09-27 06:40:00","0"
"C","3","2016-09-27 07:00:00","0"
"C","3","2016-09-27 07:20:00","0"
"C","3","2016-09-27 07:40:00","279.0"
"C","3","2016-09-27 08:00:00","0"
"C","3","2016-09-27 08:20:00","0"
"C","3","2016-09-27 08:40:00","117.5"
"C","3","2016-09-27 09:00:00","142.73"
"C","3","2016-09-27 09:20:00","162.13"
"C","3","2016-09-27 09:40:00","0"
"C","3","2016-09-27 10:00:00","179.18"
"C","3","2016-09-27 10:20:00","0"
"C","3","2016-09-27 10:40:00","0"
"C","3","2016-09-27 11:00:00","122.86"
"C","3","2016-09-27 11:20:00","244.07"
"C","3","2016-09-27 11:40:00","0"
"C","3","2016-09-27 12:00:00","194.36"
"C","3","2016-09-27 12:20:00","156.73"
"C","3","2016-09-27 12:40:00","200.95"
"C","3","2016-09-27 13:00:00","124.64"
"C","3","2016-09-27 13:20:00","170.97"
"C","3","2016-09-27 13:40:00","93.25"
"C","3","2016-09-27 14:00:00","171.33"
"C","3","2016-09-27 14:20:00","188.52"
"C","3","2016-09-27 14:40:00","151.35"
"C","3","2016-09-27 15:00:00","144.14"
"C","3","2016-09-27 15:20:00","170.16"
"C","3","2016-09-27 15:40:00","195.67"
"C","3","2016-09-27 16:00:00","283.18"
"C","3","2016-09-27 16:20:00","372.56"
"C","3","2016-09-27 16:40:00","208.22"
"C","3","2016-09-27 17:00:00","208.42"
"C","3","2016-09-27 17:20:00","152.17"
"C","3","2016-09-27 17:40:00","168.59"
"C","3","2016-09-27 18:00:00","0"
"C","3","2016-09-27 18:20:00","167.87"
"C","3","2016-09-27 18:40:00","176.82"
"C","3","2016-09-27 19:00:00","0"
"C","3","2016-09-27 19:20:00","0"
"C","3","2016-09-27 19:40:00","122.96"
"C","3","2016-09-27 20:00:00","182.95"
"C","3","2016-09-27 20:20:00","122.6"
"C","3","2016-09-27 20:40:00","0"
"C","3","2016-09-27 21:00:00","0"
"C","3","2016-09-27 21:20:00","182.6"
"C","3","2016-09-27 21:40:00","0"
"C","3","2016-09-27 22:00:00","0"
"C","3","2016-09-27 22:20:00","117.67"
"C","3","2016-09-27 22:40:00","0"
"C","3","2016-09-27 23:00:00","0"
"C","3","2016-09-27 23:20:00","0"
"C","3","2016-09-27 23:40:00","0"
"C","3","2016-09-28 00:00:00","0"
"C","3","2016-09-28 00:20:00","0"
"C","3","2016-09-28 00:40:00","0"
"C","3","2016-09-28 01:00:00","0"
"C","3","2016-09-28 01:20:00","0"
"C","3","2016-09-28 01:40:00","0"
"C","3","2016-09-28 02:00:00","0"
"C","3","2016-09-28 02:20:00","0"
"C","3","2016-09-28 02:40:00","0"
"C","3","2016-09-28 03:00:00","0"
"C","3","2016-09-28 03:20:00","0"
"C","3","2016-09-28 03:40:00","0"
"C","3","2016-09-28 04:00:00","0"
"C","3","2016-09-28 04:20:00","0"
"C","3","2016-09-28 04:40:00","0"
"C","3","2016-09-28 05:00:00","0"
"C","3","2016-09-28 05:20:00","0"
"C","3","2016-09-28 05:40:00","187.42"
"C","3","2016-09-28 06:00:00","195.95"
"C","3","2016-09-28 06:20:00","0"
"C","3","2016-09-28 06:40:00","0"
"C","3","2016-09-28 07:00:00","199.76"
"C","3","2016-09-28 07:20:00","194.37"
"C","3","2016-09-28 07:40:00","0"
"C","3","2016-09-28 08:00:00","172.21"
"C","3","2016-09-28 08:20:00","113.4"
"C","3","2016-09-28 08:40:00","113.03"
"C","3","2016-09-28 09:00:00","0"
"C","3","2016-09-28 09:20:00","209.19"
"C","3","2016-09-28 09:40:00","195.32"
"C","3","2016-09-28 10:00:00","0"
"C","3","2016-09-28 10:20:00","0"
"C","3","2016-09-28 10:40:00","243.34"
"C","3","2016-09-28 11:00:00","0"
"C","3","2016-09-28 11:20:00","212.29"
"C","3","2016-09-28 11:40:00","0"
"C","3","2016-09-28 12:00:00","172.55"
"C","3","2016-09-28 12:20:00","134.51"
"C","3","2016-09-28 12:40:00","0"
"C","3","2016-09-28 13:00:00","192.67"
"C","3","2016-09-28 13:20:00","154.57"
"C","3","2016-09-28 13:40:00","327.96"
"C","3","2016-09-28 14:00:00","168.99"
"C","3","2016-09-28 14:20:00","107.59"
"C","3","2016-09-28 14:40:00","177.44"
"C","3","2016-09-28 15:00:00","159.96"
"C","3","2016-09-28 15:20:00","142.26"
"C","3","2016-09-28 15:40:00","137.87"
"C","3","2016-09-28 16:00:00","173.07"
"C","3","2016-09-28 16:20:00","167.47"
"C","3","2016-09-28 16:40:00","180.61"
"C","3","2016-09-28 17:00:00","142.23"
"C","3","2016-09-28 17:20:00","223.2"
"C","3","2016-09-28 17:40:00","183.27"
"C","3","2016-09-28 18:00:00","366.94"
"C","3","2016-09-28 18:20:00","248.93"
"C","3","2016-09-28 18:40:00","0"
"C","3","2016-09-28 19:00:00","168.49"
"C","3","2016-09-28 19:20:00","0"
"C","3","2016-09-28 19:40:00","129.03"
"C","3","2016-09-28 20:00:00","0"
"C","3","2016-09-28 20:20:00","0"
"C","3","2016-09-28 20:40:00","295.64"
"C","3","2016-09-28 21:00:00","114.94"
"C","3","2016-09-28 21:20:00","0"
"C","3","2016-09-28 21:40:00","194.44"
"C","3","2016-09-28 22:00:00","0"
"C","3","2016-09-28 22:20:00","0"
"C","3","2016-09-28 22:40:00","0"
"C","3","2016-09-28 23:00:00","0"
"C","3","2016-09-28 23:20:00","0"
"C","3","2016-09-28 23:40:00","0"
"C","3","2016-09-29 00:00:00","0"
"C","3","2016-09-29 00:20:00","0"
"C","3","2016-09-29 00:40:00","0"
"C","3","2016-09-29 01:00:00","0"
"C","3","2016-09-29 01:20:00","0"
"C","3","2016-09-29 01:40:00","0"
"C","3","2016-09-29 02:00:00","0"
"C","3","2016-09-29 02:20:00","0"
"C","3","2016-09-29 02:40:00","0"
"C","3","2016-09-29 03:00:00","0"
"C","3","2016-09-29 03:20:00","190.79"
"C","3","2016-09-29 03:40:00","0"
"C","3","2016-09-29 04:00:00","0"
"C","3","2016-09-29 04:20:00","0"
"C","3","2016-09-29 04:40:00","0"
"C","3","2016-09-29 05:00:00","0"
"C","3","2016-09-29 05:20:00","0"
"C","3","2016-09-29 05:40:00","0"
"C","3","2016-09-29 06:00:00","0"
"C","3","2016-09-29 06:20:00","0"
"C","3","2016-09-29 06:40:00","0"
"C","3","2016-09-29 07:00:00","0"
"C","3","2016-09-29 07:20:00","162.62"
"C","3","2016-09-29 07:40:00","231.78"
"C","3","2016-09-29 08:00:00","0"
"C","3","2016-09-29 08:20:00","150.58"
"C","3","2016-09-29 08:40:00","134.68"
"C","3","2016-09-29 09:00:00","174.14"
"C","3","2016-09-29 09:20:00","164.42"
"C","3","2016-09-29 09:40:00","0"
"C","3","2016-09-29 10:00:00","0"
"C","3","2016-09-29 10:20:00","155.75"
"C","3","2016-09-29 10:40:00","0"
"C","3","2016-09-29 11:00:00","137.57"
"C","3","2016-09-29 11:20:00","0"
"C","3","2016-09-29 11:40:00","146.49"
"C","3","2016-09-29 12:00:00","0"
"C","3","2016-09-29 12:20:00","0"
"C","3","2016-09-29 12:40:00","0"
"C","3","2016-09-29 13:00:00","166.12"
"C","3","2016-09-29 13:20:00","111.76"
"C","3","2016-09-29 13:40:00","202.15"
"C","3","2016-09-29 14:00:00","146.26"
"C","3","2016-09-29 14:20:00","119.36"
"C","3","2016-09-29 14:40:00","85.49"
"C","3","2016-09-29 15:00:00","173.48"
"C","3","2016-09-29 15:20:00","182.25"
"C","3","2016-09-29 15:40:00","200.95"
"C","3","2016-09-29 16:00:00","209.93"
"C","3","2016-09-29 16:20:00","152.61"
"C","3","2016-09-29 16:40:00","0"
"C","3","2016-09-29 17:00:00","176.56"
"C","3","2016-09-29 17:20:00","184.95"
"C","3","2016-09-29 17:40:00","0"
"C","3","2016-09-29 18:00:00","0"
"C","3","2016-09-29 18:20:00","0"
"C","3","2016-09-29 18:40:00","189.05"
"C","3","2016-09-29 19:00:00","0"
"C","3","2016-09-29 19:20:00","0"
"C","3","2016-09-29 19:40:00","161.26"
"C","3","2016-09-29 20:00:00","355.05"
"C","3","2016-09-29 20:20:00","108.53"
"C","3","2016-09-29 20:40:00","0"
"C","3","2016-09-29 21:00:00","0"
"C","3","2016-09-29 21:20:00","0"
"C","3","2016-09-29 21:40:00","168.57"
"C","3","2016-09-29 22:00:00","0"
"C","3","2016-09-29 22:20:00","118.75"
"C","3","2016-09-29 22:40:00","0"
"C","3","2016-09-29 23:00:00","136.3"
"C","3","2016-09-29 23:20:00","0"
"C","3","2016-09-29 23:40:00","0"
"C","3","2016-09-30 00:00:00","171.95"
"C","3","2016-09-30 00:20:00","0"
"C","3","2016-09-30 00:40:00","0"
"C","3","2016-09-30 01:00:00","0"
"C","3","2016-09-30 01:20:00","0"
"C","3","2016-09-30 01:40:00","0"
"C","3","2016-09-30 02:00:00","0"
"C","3","2016-09-30 02:20:00","0"
"C","3","2016-09-30 02:40:00","0"
"C","3","2016-09-30 03:00:00","0"
"C","3","2016-09-30 03:20:00","0"
"C","3","2016-09-30 03:40:00","0"
"C","3","2016-09-30 04:00:00","0"
"C","3","2016-09-30 04:20:00","0"
"C","3","2016-09-30 04:40:00","109.75"
"C","3","2016-09-30 05:00:00","0"
"C","3","2016-09-30 05:20:00","0"
"C","3","2016-09-30 05:40:00","0"
"C","3","2016-09-30 06:00:00","154.6"
"C","3","2016-09-30 06:20:00","0"
"C","3","2016-09-30 06:40:00","0"
"C","3","2016-09-30 07:00:00","104.37"
"C","3","2016-09-30 07:20:00","134.46"
"C","3","2016-09-30 07:40:00","0"
"C","3","2016-09-30 08:00:00","170.22"
"C","3","2016-09-30 08:20:00","98.3"
"C","3","2016-09-30 08:40:00","157.82"
"C","3","2016-09-30 09:00:00","0"
"C","3","2016-09-30 09:20:00","0"
"C","3","2016-09-30 09:40:00","130.02"
"C","3","2016-09-30 10:00:00","272.61"
"C","3","2016-09-30 10:20:00","138.6"
"C","3","2016-09-30 10:40:00","101.31"
"C","3","2016-09-30 11:00:00","139.94"
"C","3","2016-09-30 11:20:00","0"
"C","3","2016-09-30 11:40:00","0"
"C","3","2016-09-30 12:00:00","146.01"
"C","3","2016-09-30 12:20:00","0"
"C","3","2016-09-30 12:40:00","140.75"
"C","3","2016-09-30 13:00:00","220.71"
"C","3","2016-09-30 13:20:00","112.92"
"C","3","2016-09-30 13:40:00","223.29"
"C","3","2016-09-30 14:00:00","208.1"
"C","3","2016-09-30 14:20:00","234.04"
"C","3","2016-09-30 14:40:00","0"
"C","3","2016-09-30 15:00:00","168.96"
"C","3","2016-09-30 15:20:00","226.99"
"C","3","2016-09-30 15:40:00","265.19"
"C","3","2016-09-30 16:00:00","204.62"
"C","3","2016-09-30 16:20:00","160.11"
"C","3","2016-09-30 16:40:00","325.47"
"C","3","2016-09-30 17:00:00","206.88"
"C","3","2016-09-30 17:20:00","212.48"
"C","3","2016-09-30 17:40:00","149.62"
"C","3","2016-09-30 18:00:00","199.57"
"C","3","2016-09-30 18:20:00","298.06"
"C","3","2016-09-30 18:40:00","244.39"
"C","3","2016-09-30 19:00:00","119.07"
"C","3","2016-09-30 19:20:00","128.39"
"C","3","2016-09-30 19:40:00","351.69"
"C","3","2016-09-30 20:00:00","0"
"C","3","2016-09-30 20:20:00","158.78"
"C","3","2016-09-30 20:40:00","119.97"
"C","3","2016-09-30 21:00:00","0"
"C","3","2016-09-30 21:20:00","0"
"C","3","2016-09-30 21:40:00","239.88"
"C","3","2016-09-30 22:00:00","238.57"
"C","3","2016-09-30 22:20:00","0"
"C","3","2016-09-30 22:40:00","190.48"
"C","3","2016-09-30 23:00:00","139.59"
"C","3","2016-09-30 23:20:00","259.65"
"C","3","2016-09-30 23:40:00","170.78"
"C","3","2016-10-01 00:00:00","114.89"
"C","3","2016-10-01 00:20:00","142.43"
"C","3","2016-10-01 00:40:00","0"
"C","3","2016-10-01 01:00:00","326.9"
"C","3","2016-10-01 01:20:00","153.47"
"C","3","2016-10-01 01:40:00","0"
"C","3","2016-10-01 02:00:00","167.55"
"C","3","2016-10-01 02:20:00","0"
"C","3","2016-10-01 02:40:00","137.48"
"C","3","2016-10-01 03:00:00","155.28"
"C","3","2016-10-01 03:20:00","146.48"
"C","3","2016-10-01 03:40:00","116.04"
"C","3","2016-10-01 04:00:00","0"
"C","3","2016-10-01 04:20:00","190.64"
"C","3","2016-10-01 04:40:00","180.7"
"C","3","2016-10-01 05:00:00","187.47"
"C","3","2016-10-01 05:20:00","115.61"
"C","3","2016-10-01 05:40:00","0"
"C","3","2016-10-01 06:00:00","134.44"
"C","3","2016-10-01 06:20:00","242.73"
"C","3","2016-10-01 06:40:00","136.54"
"C","3","2016-10-01 07:00:00","140.18"
"C","3","2016-10-01 07:20:00","154.36"
"C","3","2016-10-01 07:40:00","135.52"
"C","3","2016-10-01 08:00:00","248.35"
"C","3","2016-10-01 08:20:00","147.99"
"C","3","2016-10-01 08:40:00","184.11"
"C","3","2016-10-01 09:00:00","166.46"
"C","3","2016-10-01 09:20:00","197.84"
"C","3","2016-10-01 09:40:00","170.31"
"C","3","2016-10-01 10:00:00","155.29"
"C","3","2016-10-01 10:20:00","173.93"
"C","3","2016-10-01 10:40:00","266.94"
"C","3","2016-10-01 11:00:00","94.98"
"C","3","2016-10-01 11:20:00","164.37"
"C","3","2016-10-01 11:40:00","175.6"
"C","3","2016-10-01 12:00:00","111.16"
"C","3","2016-10-01 12:20:00","0"
"C","3","2016-10-01 12:40:00","170.97"
"C","3","2016-10-01 13:00:00","0"
"C","3","2016-10-01 13:20:00","0"
"C","3","2016-10-01 13:40:00","0"
"C","3","2016-10-01 14:00:00","331.95"
"C","3","2016-10-01 14:20:00","127.07"
"C","3","2016-10-01 14:40:00","154.45"
"C","3","2016-10-01 15:00:00","0"
"C","3","2016-10-01 15:20:00","135.2"
"C","3","2016-10-01 15:40:00","190.02"
"C","3","2016-10-01 16:00:00","151.56"
"C","3","2016-10-01 16:20:00","199.53"
"C","3","2016-10-01 16:40:00","0"
"C","3","2016-10-01 17:00:00","0"
"C","3","2016-10-01 17:20:00","164.63"
"C","3","2016-10-01 17:40:00","0"
"C","3","2016-10-01 18:00:00","129.94"
"C","3","2016-10-01 18:20:00","0"
"C","3","2016-10-01 18:40:00","146.96"
"C","3","2016-10-01 19:00:00","0"
"C","3","2016-10-01 19:20:00","0"
"C","3","2016-10-01 19:40:00","0"
"C","3","2016-10-01 20:00:00","133.08"
"C","3","2016-10-01 20:20:00","0"
"C","3","2016-10-01 20:40:00","150.59"
"C","3","2016-10-01 21:00:00","0"
"C","3","2016-10-01 21:20:00","223.2"
"C","3","2016-10-01 21:40:00","142.57"
"C","3","2016-10-01 22:00:00","0"
"C","3","2016-10-01 22:20:00","0"
"C","3","2016-10-01 22:40:00","212.63"
"C","3","2016-10-01 23:00:00","0"
"C","3","2016-10-01 23:20:00","0"
"C","3","2016-10-01 23:40:00","212.11"
"C","3","2016-10-02 00:00:00","127.44"
"C","3","2016-10-02 00:20:00","0"
"C","3","2016-10-02 00:40:00","0"
"C","3","2016-10-02 01:00:00","0"
"C","3","2016-10-02 01:20:00","0"
"C","3","2016-10-02 01:40:00","0"
"C","3","2016-10-02 02:00:00","0"
"C","3","2016-10-02 02:20:00","0"
"C","3","2016-10-02 02:40:00","0"
"C","3","2016-10-02 03:00:00","230.0"
"C","3","2016-10-02 03:20:00","0"
"C","3","2016-10-02 03:40:00","0"
"C","3","2016-10-02 04:00:00","0"
"C","3","2016-10-02 04:20:00","0"
"C","3","2016-10-02 04:40:00","0"
"C","3","2016-10-02 05:00:00","67.35"
"C","3","2016-10-02 05:20:00","0"
"C","3","2016-10-02 05:40:00","0"
"C","3","2016-10-02 06:00:00","114.84"
"C","3","2016-10-02 06:20:00","0"
"C","3","2016-10-02 06:40:00","121.24"
"C","3","2016-10-02 07:00:00","194.63"
"C","3","2016-10-02 07:20:00","0"
"C","3","2016-10-02 07:40:00","136.52"
"C","3","2016-10-02 08:00:00","104.67"
"C","3","2016-10-02 08:20:00","154.12"
"C","3","2016-10-02 08:40:00","185.38"
"C","3","2016-10-02 09:00:00","195.95"
"C","3","2016-10-02 09:20:00","176.76"
"C","3","2016-10-02 09:40:00","164.44"
"C","3","2016-10-02 10:00:00","257.53"
"C","3","2016-10-02 10:20:00","161.35"
"C","3","2016-10-02 10:40:00","0"
"C","3","2016-10-02 11:00:00","220.01"
"C","3","2016-10-02 11:20:00","188.27"
"C","3","2016-10-02 11:40:00","0"
