"time","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation"
"2016-10-07 07:00:00","1009.1","1014.1","299","2.5","20","96","0"
"2016-09-23 02:40:00","1011.8","1016.8","335","0.7","22.7","84","0"
"2016-10-02 15:00:00","1006.4","1011.3","358","2.3","23.2","93","0"
"2016-10-05 12:20:00","1011.5","1016.5","59","2","25.4","72","0"
"2016-10-11 13:00:00","1015.1","1020.2","105","3.5","21.6","70","0"
"2016-09-20 20:00:00","1013.8","1018.8","327","1.4","19.4","74","0"
"2016-10-11 12:00:00","1015.1","1020.2","105","3.5","21.6","70","0"
"2016-10-12 08:40:00","1016.4","1021.5","100","3.1","22.1","59","0"
"2016-10-05 18:20:00","1012","1016.9","84","2","24.2","86","0"
"2016-09-20 14:40:00","1013.7","1018.7","25","1.7","22.1","53","0"
"2016-10-15 22:40:00","1012.8","1017.8","216","3.2","19.6","97","0"
"2016-09-24 02:40:00","1009.8","1014.8","301","1","22.7","87","0"
"2016-10-08 02:40:00","1010.6","1015.6","2","4.2","19.4","94","1"
"2016-10-03 06:40:00","1005.8","1010.7","35","2.6","25.4","72","0"
"2016-10-06 04:00:00","1014.9","1019.9","53","4.7","25.2","69","0"
"2016-10-05 16:00:00","1012.3","1017.3","8","3.3","24.7","76","0"
"2016-09-21 02:40:00","1015.5","1020.5","219","0.7","21.7","69","0"
"2016-09-24 02:00:00","1009.8","1014.8","301","1","22.7","87","0"
"2016-10-13 13:40:00","1016.8","1021.9","24","2.2","20.3","69","0"
"2016-09-27 10:40:00","1004.6","1009.5","104","4.2","28.7","72","0"
"2016-09-27 10:20:00","1004.6","1009.5","104","4.2","28.7","72","0"
"2016-10-09 23:40:00","1014.5","1019.6","333","2.5","14.1","80","0"
"2016-10-15 23:20:00","1012.8","1017.8","216","3.2","19.6","97","0"
"2016-10-17 20:20:00","1014","1019","341","1.5","19.1","92","0"
"2016-10-03 20:20:00","1007.7","1012.7","347","1.3","20.8","80","0"
"2016-10-03 10:00:00","1006.2","1011.2","44","3.6","24.2","79","0"
"2016-09-25 05:40:00","1008.9","1013.8","102","2.4","28.5","65","0"
"2016-10-12 17:40:00","1017","1022.1","326","1.6","19.3","78","0"
"2016-10-09 06:20:00","1014","1019.1","54","3.5","21.7","49","0"
"2016-09-26 00:00:00","1008.4","1013.3","307","1.3","24.1","83","0"
"2016-10-17 18:40:00","1014","1019","341","1.5","19.1","92","0"
"2016-09-26 13:00:00","1007","1011.9","96","3.5","26.4","78","0"
"2016-09-28 07:00:00","1003.2","1008.1","92","7.5","26.2","94","5.5"
"2016-09-26 12:20:00","1007","1011.9","96","3.5","26.4","78","0"
"2016-10-08 20:40:00","1014.9","1020","340","2.4","16.4","73","0"
"2016-10-02 00:00:00","1007.8","1012.7","227","2.1","25.6","89","0"
"2016-09-30 01:40:00","1007","1012","330","2.1","21.7","88","0"
"2016-09-23 13:00:00","1009.5","1014.5","80","2.5","24.3","77","0"
"2016-10-01 21:20:00","1007.2","1012.1","172","2","23.7","95","0"
"2016-10-07 05:00:00","1010.9","1015.9","331","1.8","20.2","92","0.3"
"2016-10-06 10:40:00","1014.2","1019.2","64","3.2","23","69","0"
"2016-09-23 19:20:00","1008.8","1013.7","317","1.8","21.4","88","0"
"2016-10-07 15:00:00","1008.9","1013.9","353","2.5","20.9","98","2.5"
"2016-10-01 11:00:00","1007.5","1012.4","99","1.1","28.1","74","0"
"2016-10-14 21:40:00","1015.2","1020.3","360","2.3","18.5","90","0"
"2016-10-09 14:40:00","1016.1","1021.2","52","6","18.8","58","0"
"2016-10-10 16:40:00","1016","1021.1","110","3.5","18.8","66","0"
"2016-10-11 10:40:00","1013.2","1018.2","87","2.4","23","56","0"
"2016-09-30 11:40:00","1006.2","1011.2","16","3.5","24.1","81","0"
"2016-10-07 00:40:00","1012.5","1017.5","38","3.3","20.3","83","0"
"2016-09-20 13:40:00","1013.7","1018.7","25","1.7","22.1","53","0"
"2016-09-21 12:20:00","1014.1","1019.1","320","2.4","21.3","91","0.5"
"2016-10-05 06:40:00","1009.2","1014.2","126","1.5","26.5","64","0"
"2016-10-08 23:20:00","1015.2","1020.3","354","3.3","16.5","64","0"
"2016-09-23 16:40:00","1009.7","1014.6","82","2","23.4","79","0"
"2016-10-06 06:40:00","1013.4","1018.4","59","1.5","23.9","82","0.8"
"2016-09-19 20:40:00","1011.1","1016.1","333","2.4","20.2","75","0"
"2016-10-16 02:20:00","1013.9","1018.9","327","0.6","20.4","95","0"
"2016-09-21 10:20:00","1013.2","1018.2","348","1.5","24.9","67","0"
"2016-09-22 17:40:00","1012","1017","86","2.7","23.1","80","0"
"2016-10-09 13:40:00","1016.1","1021.2","52","6","18.8","58","0"
"2016-10-06 17:20:00","1014.2","1019.2","87","1.8","21.5","76","0"
"2016-10-15 10:40:00","1013.7","1018.8","333","2.2","20.3","96","0"
"2016-10-05 21:20:00","1013","1018","37","2.7","22.8","82","0"
"2016-10-04 08:40:00","1005.5","1010.5","329","1.3","24.5","71","0"
"2016-10-03 00:20:00","1007.4","1012.3","13","2.6","22.4","85","0"
"2016-10-16 19:00:00","1014.5","1019.5","344","2","21.3","83","0"
"2016-09-27 23:00:00","1003","1007.9","28","2.9","26.4","94","0"
"2016-10-04 13:00:00","1006.4","1011.4","330","1.3","22.9","78","0"
"2016-09-21 11:40:00","1013.2","1018.2","348","1.5","24.9","67","0"
"2016-10-03 01:00:00","1007.4","1012.3","13","2.6","22.4","85","0"
"2016-09-28 17:20:00","1006.7","1011.6","51","3.4","22.6","95","1.8"
"2016-10-07 13:00:00","1008.9","1013.9","319","1.8","20.7","98","0.6"
"2016-09-27 17:20:00","1005.2","1010.1","70","3.1","27.1","87","0"
"2016-10-12 04:20:00","1018.3","1023.4","46","2.9","20.9","68","0"
"2016-09-21 11:20:00","1013.2","1018.2","348","1.5","24.9","67","0"
"2016-10-10 13:20:00","1015.6","1020.7","139","3.8","20.2","64","0"
"2016-09-23 20:20:00","1008.8","1013.7","317","1.8","21.4","88","0"
"2016-10-01 09:40:00","1007.5","1012.4","99","1.1","28.1","74","0"
"2016-09-25 18:20:00","1007.2","1012.1","11","0.9","22.8","87","0"
"2016-09-23 06:20:00","1008.4","1013.3","90","2.5","29.5","53","0"
"2016-10-04 01:40:00","1008","1013","330","2.3","21.6","84","0"
"2016-10-13 08:00:00","1015.2","1020.2","48","2.3","21.6","63","0"
"2016-10-06 12:00:00","1015.1","1020.1","85","1.5","22.2","74","0"
"2016-10-03 04:20:00","1007.9","1012.9","10","1.9","23.6","79","0"
"2016-10-11 01:00:00","1015.5","1020.6","351","2.2","18.7","74","0"
"2016-10-16 07:00:00","1011.7","1016.7","301","1.8","26.8","67","0"
"2016-10-16 11:20:00","1011.7","1016.7","10","4.1","24.9","74","0"
"2016-10-17 14:00:00","1014.3","1019.4","17","0.7","19.6","87","0"
"2016-10-09 19:00:00","1015.4","1020.5","4","1.3","15.4","67","0"
"2016-09-27 14:00:00","1006.1","1011","40","3.4","27.4","85","0"
"2016-09-23 09:00:00","1008.2","1013.2","96","4.5","27.2","61","0"
"2016-10-10 14:20:00","1015.6","1020.7","139","3.8","20.2","64","0"
"2016-10-13 06:40:00","1015.2","1020.2","48","2.3","21.6","63","0"
"2016-09-30 15:20:00","1008.9","1013.9","334","1.4","21.7","89","0"
"2016-09-23 01:40:00","1011.8","1016.8","335","0.7","22.7","84","0"
"2016-10-03 15:00:00","1008.2","1013.2","62","3.1","23.1","76","0"
"2016-10-13 22:00:00","1015.9","1021","352","2.5","18","89","0.3"
"2016-09-27 19:20:00","1004.2","1009.1","56","1.7","26.2","95","1.2"
"2016-10-04 06:20:00","1005.5","1010.5","329","1.3","24.5","71","0"
"2016-10-12 00:40:00","1018.4","1023.5","56","4.5","19.9","60","0"
"2016-10-16 02:00:00","1013.9","1018.9","327","0.6","20.4","95","0"
"2016-10-17 06:40:00","1013.4","1018.4","81","1.2","21.3","79","0"
"2016-10-07 16:00:00","1008.9","1013.9","353","2.5","20.9","98","2.5"
"2016-10-13 04:40:00","1017.6","1022.7","39","3.7","21.4","64","0"
"2016-10-01 05:00:00","1010","1015","188","1.1","25.1","82","0"
"2016-10-03 21:40:00","1007.5","1012.5","303","1.9","20.7","88","0"
"2016-09-30 20:40:00","1008.8","1013.8","319","0.9","20.9","96","0"
"2016-10-02 19:40:00","1005.5","1010.4","5","1","22.7","91","0"
"2016-09-30 09:20:00","1006.2","1011.2","16","3.5","24.1","81","0"
"2016-09-29 03:40:00","1007.9","1012.9","359","5.1","21.6","96","0.4"
"2016-09-23 10:40:00","1008.2","1013.2","96","4.5","27.2","61","0"
"2016-10-05 20:20:00","1012","1016.9","84","2","24.2","86","0"
"2016-10-05 20:40:00","1012","1016.9","84","2","24.2","86","0"
"2016-09-29 14:00:00","1007.6","1012.6","10","3.1","20.3","97","1.5"
"2016-09-26 02:00:00","1008.4","1013.3","307","1.3","24.1","83","0"
"2016-09-21 15:20:00","1014.1","1019.1","310","1","20.8","93","0"
"2016-10-11 03:20:00","1014.7","1019.7","45","3.5","21.2","66","0"
"2016-09-20 08:20:00","1012.2","1017.2","7","4.6","26.9","43","0"
"2016-10-10 08:40:00","1013.3","1018.3","58","3.3","22.4","57","0"
"2016-09-24 12:40:00","1007.8","1012.8","60","2.5","24.4","78","0"
"2016-09-30 01:20:00","1007","1012","330","2.1","21.7","88","0"
"2016-09-28 21:20:00","1005.5","1010.5","29","4.1","21.5","95","0.5"
"2016-10-17 17:20:00","1014.7","1019.8","222","0.9","18.9","92","0"
"2016-09-28 09:00:00","1004.2","1009.1","53","5.1","24.7","93","1.3"
"2016-10-09 17:40:00","1016.3","1021.4","57","4.4","17.1","60","0"
"2016-10-01 01:00:00","1009.4","1014.4","236","0.1","22.3","93","0"
"2016-09-26 23:40:00","1005.7","1010.6","87","1.5","24.9","90","0"
"2016-09-25 07:20:00","1006.4","1011.3","85","2.9","29.9","58","0"
"2016-09-22 16:00:00","1012","1017","86","2.7","23.1","80","0"
"2016-10-17 05:20:00","1015.6","1020.6","104","1.5","19.6","90","0.1"
"2016-10-01 15:40:00","1009.2","1014.1","322","2.2","24.1","94","0"
"2016-09-26 08:00:00","1005.4","1010.3","37","4.1","30.3","56","0"
"2016-09-21 14:20:00","1014.1","1019.1","320","2.4","21.3","91","0.5"
"2016-09-23 14:00:00","1009.5","1014.5","80","2.5","24.3","77","0"
"2016-10-04 19:20:00","1006.6","1011.6","335","2","20.3","90","0"
"2016-10-07 19:00:00","1008.1","1013.1","342","4.1","20.4","97","2"
"2016-10-08 01:00:00","1010.6","1015.6","2","4.2","19.4","94","1"
"2016-10-08 21:40:00","1015.2","1020.3","354","3.3","16.5","64","0"
"2016-09-22 04:00:00","1013","1018","187","2.5","26.4","62","0"
"2016-10-12 21:20:00","1015.8","1020.9","14","2.3","19.3","79","0"
"2016-09-23 23:20:00","1008.9","1013.9","319","1.7","20.7","93","0"
"2016-10-10 13:40:00","1015.6","1020.7","139","3.8","20.2","64","0"
"2016-10-12 11:40:00","1016.5","1021.6","39","3.7","21.2","57","0"
"2016-10-14 03:20:00","1017.8","1022.9","2","1.6","18.8","82","0"
"2016-10-06 12:40:00","1015.1","1020.1","85","1.5","22.2","74","0"
"2016-10-16 00:00:00","1013.9","1018.9","327","0.6","20.4","95","0"
"2016-10-10 15:00:00","1016","1021.1","110","3.5","18.8","66","0"
"2016-09-27 04:40:00","1006.3","1011.2","72","3","28.5","77","0"
"2016-09-22 16:40:00","1012","1017","86","2.7","23.1","80","0"
"2016-10-04 14:40:00","1006.4","1011.4","330","1.3","22.9","78","0"
"2016-09-27 09:00:00","1004.6","1009.5","104","4.2","28.7","72","0"
"2016-09-24 10:00:00","1006.3","1011.2","78","5.2","27.8","64","0"
"2016-09-19 14:20:00","1010.4","1015.4","302","2.3","20.8","92","1.1"
"2016-10-05 10:20:00","1009.4","1014.4","52","2.8","26.5","64","0"
"2016-09-25 00:40:00","1008.7","1013.7","195","1.1","23.4","87","0"
"2016-10-06 06:00:00","1013.4","1018.4","59","1.5","23.9","82","0.8"
"2016-09-29 15:20:00","1007.9","1012.9","342","2.6","19.9","97","0.3"
"2016-10-17 17:40:00","1014.7","1019.8","222","0.9","18.9","92","0"
"2016-10-01 06:20:00","1008.1","1013","222","1.4","27.3","75","0"
"2016-10-11 08:40:00","1012.8","1017.8","64","3","23.8","50","0"
"2016-09-19 11:40:00","1008.3","1013.3","351","5.3","23.8","72","0.1"
"2016-10-03 23:40:00","1007.5","1012.5","303","1.9","20.7","88","0"
"2016-10-05 07:40:00","1009.2","1014.2","126","1.5","26.5","64","0"
"2016-10-02 00:40:00","1007.8","1012.7","227","2.1","25.6","89","0"
"2016-09-27 22:20:00","1003","1007.9","28","2.9","26.4","94","0"
"2016-09-25 05:20:00","1008.9","1013.8","102","2.4","28.5","65","0"
"2016-10-13 12:20:00","1016.8","1021.9","24","2.2","20.3","69","0"
"2016-09-24 13:20:00","1007.8","1012.8","60","2.5","24.4","78","0"
"2016-10-12 13:20:00","1017.4","1022.5","360","1.4","20.4","63","0"
"2016-10-16 08:00:00","1011.7","1016.7","301","1.8","26.8","67","0"
"2016-09-25 17:00:00","1007.9","1012.8","53","1.4","24.4","85","0"
"2016-10-04 22:20:00","1007.9","1012.9","250","1.4","19.9","90","0"
"2016-09-26 01:00:00","1008.4","1013.3","307","1.3","24.1","83","0"
"2016-09-25 10:20:00","1006.6","1011.5","57","2.8","28.9","57","0"
"2016-10-06 23:20:00","1012","1017","25","2.3","20.1","81","0"
"2016-10-15 01:20:00","1016.5","1021.6","35","2","19","95","0"
"2016-10-14 06:40:00","1015.8","1020.9","359","1.9","18.5","84","0"
"2016-10-14 20:00:00","1015.4","1020.5","202","1.1","18.4","89","0"
"2016-10-04 20:20:00","1006.6","1011.6","335","2","20.3","90","0"
"2016-10-09 08:40:00","1014","1019.1","54","3.5","21.7","49","0"
"2016-10-06 01:40:00","1014.9","1019.9","56","4.1","23.1","81","0"
"2016-10-08 13:00:00","1013.9","1019","41","4.6","20.2","66","0"
"2016-10-05 12:40:00","1011.5","1016.5","59","2","25.4","72","0"
"2016-10-01 03:20:00","1010","1015","188","1.1","25.1","82","0"
"2016-10-06 01:20:00","1014.9","1019.9","56","4.1","23.1","81","0"
"2016-10-01 04:40:00","1010","1015","188","1.1","25.1","82","0"
"2016-10-06 18:00:00","1012.8","1017.8","4","1.5","20.9","80","0"
"2016-09-25 14:20:00","1008","1012.9","83","2.9","25.2","76","0"
"2016-09-26 06:20:00","1005.4","1010.3","37","4.1","30.3","56","0"
"2016-10-03 16:00:00","1008.2","1013.2","62","3.1","23.1","76","0"
"2016-09-29 05:00:00","1007.9","1012.9","359","5.1","21.6","96","0.4"
"2016-10-01 04:00:00","1010","1015","188","1.1","25.1","82","0"
"2016-10-06 21:40:00","1012","1017","25","2.3","20.1","81","0"
"2016-10-07 11:40:00","1008.7","1013.7","310","1.5","20.4","97","0"
"2016-09-30 19:00:00","1008.8","1013.8","319","0.9","20.9","96","0"
"2016-09-21 19:40:00","1013.1","1018.1","341","1.7","20.2","94","0"
"2016-09-20 00:20:00","1013.2","1018.2","341","3.5","21.1","68","0"
"2016-09-21 06:00:00","1013.1","1018.1","328","3","26.2","56","0"
"2016-10-09 16:40:00","1016.3","1021.4","57","4.4","17.1","60","0"
"2016-10-08 19:40:00","1014.9","1020","340","2.4","16.4","73","0"
"2016-09-19 17:40:00","1011.1","1016.1","18","2.6","21.4","80","0"
"2016-09-26 09:20:00","1005.6","1010.5","81","2.6","28.9","66","0"
"2016-10-04 00:20:00","1008","1013","330","2.3","21.6","84","0"
"2016-10-07 21:00:00","1008.2","1013.2","355","4.8","20","97","1.9"
"2016-09-28 06:40:00","1003.2","1008.1","92","7.5","26.2","94","5.5"
"2016-10-17 08:40:00","1013.4","1018.4","81","1.2","21.3","79","0"
"2016-10-16 18:40:00","1014.5","1019.5","344","2","21.3","83","0"
"2016-09-21 14:40:00","1014.1","1019.1","320","2.4","21.3","91","0.5"
"2016-09-19 07:40:00","1007.4","1012.3","12","6.2","26.8","56","0"
"2016-09-30 12:40:00","1008.4","1013.4","351","2.3","22.5","83","0"
"2016-10-07 22:40:00","1008.2","1013.2","355","4.8","20","97","1.9"
"2016-10-08 09:40:00","1011.1","1016.1","357","3.2","20.5","80","0"
"2016-09-26 03:00:00","1007.7","1012.6","174","1.6","28.5","57","0"
"2016-09-20 05:40:00","1013.5","1018.5","354","2.6","23.9","58","0"
"2016-09-30 00:40:00","1007","1012","330","2.1","21.7","88","0"
"2016-09-27 16:00:00","1005.2","1010.1","70","3.1","27.1","87","0"
"2016-10-03 03:20:00","1007.9","1012.9","10","1.9","23.6","79","0"
"2016-09-23 20:00:00","1008.8","1013.7","317","1.8","21.4","88","0"
"2016-09-25 02:00:00","1008.7","1013.7","195","1.1","23.4","87","0"
"2016-10-10 16:20:00","1016","1021.1","110","3.5","18.8","66","0"
"2016-10-04 14:00:00","1006.4","1011.4","330","1.3","22.9","78","0"
"2016-10-08 14:40:00","1013.9","1019","41","4.6","20.2","66","0"
"2016-09-30 04:20:00","1007.3","1012.3","323","2.3","22.4","86","0"
"2016-10-11 23:20:00","1016.7","1021.7","4","1.9","19.2","74","0"
"2016-10-17 13:40:00","1014.3","1019.4","17","0.7","19.6","87","0"
"2016-09-22 12:40:00","1011.7","1016.7","91","3.6","24.4","72","0"
"2016-10-05 11:00:00","1009.4","1014.4","52","2.8","26.5","64","0"
"2016-10-01 16:40:00","1009.2","1014.1","322","2.2","24.1","94","0"
"2016-10-16 23:00:00","1014.2","1019.2","35","3","20.4","81","0"
"2016-10-09 14:00:00","1016.1","1021.2","52","6","18.8","58","0"
"2016-09-28 04:20:00","1004.5","1009.4","65","4.3","27.9","86","0"
"2016-10-08 16:00:00","1014.9","1020","15","5.5","18.6","60","0"
"2016-10-05 04:20:00","1010.2","1015.2","340","1.5","25.4","68","0"
"2016-10-04 04:40:00","1007.4","1012.4","344","2","23.1","74","0"
"2016-10-12 23:00:00","1015.8","1020.9","14","2.3","19.3","79","0"
"2016-09-30 04:00:00","1007.3","1012.3","323","2.3","22.4","86","0"
"2016-09-21 15:40:00","1014.1","1019.1","310","1","20.8","93","0"
"2016-10-15 12:40:00","1014.5","1019.6","344","0.9","20","97","0"
"2016-10-10 15:20:00","1016","1021.1","110","3.5","18.8","66","0"
"2016-09-23 21:20:00","1008.9","1013.9","319","1.7","20.7","93","0"
"2016-09-20 15:20:00","1014","1019","326","2.2","20.5","65","0"
"2016-10-06 06:20:00","1013.4","1018.4","59","1.5","23.9","82","0.8"
"2016-09-20 14:00:00","1013.7","1018.7","25","1.7","22.1","53","0"
"2016-09-27 22:40:00","1003","1007.9","28","2.9","26.4","94","0"
"2016-10-02 10:00:00","1004.1","1009","235","1.4","29.9","66","0"
"2016-09-29 17:00:00","1007.9","1012.9","342","2.6","19.9","97","0.3"
"2016-09-30 19:40:00","1008.8","1013.8","319","0.9","20.9","96","0"
"2016-10-07 22:00:00","1008.2","1013.2","355","4.8","20","97","1.9"
"2016-10-04 20:00:00","1006.6","1011.6","335","2","20.3","90","0"
"2016-09-25 22:20:00","1007.2","1012.1","358","0.5","21.8","93","0"
"2016-09-27 21:40:00","1003","1007.9","28","2.9","26.4","94","0"
"2016-10-13 21:20:00","1015.9","1021","352","2.5","18","89","0.3"
"2016-09-25 04:00:00","1008.9","1013.8","102","2.4","28.5","65","0"
"2016-09-23 16:00:00","1009.7","1014.6","82","2","23.4","79","0"
"2016-10-11 03:40:00","1014.7","1019.7","45","3.5","21.2","66","0"
"2016-09-19 00:40:00","1008.2","1013.2","329","2.8","22.2","76","0"
"2016-10-15 11:00:00","1013.7","1018.8","333","2.2","20.3","96","0"
"2016-09-27 12:40:00","1006.1","1011","40","3.4","27.4","85","0"
"2016-10-02 15:40:00","1006.4","1011.3","358","2.3","23.2","93","0"
"2016-09-26 18:40:00","1005.7","1010.6","46","1.3","24.7","92","0"
"2016-10-10 09:40:00","1013.7","1018.8","127","3.7","21.2","62","0"
"2016-10-07 17:00:00","1008.9","1013.9","353","2.5","20.9","98","2.5"
"2016-10-11 14:00:00","1015.1","1020.2","105","3.5","21.6","70","0"
"2016-10-10 05:40:00","1015","1020","40","3.6","20.9","67","0"
"2016-09-21 03:40:00","1015.4","1020.4","17","2.4","25.2","59","0"
"2016-10-03 23:00:00","1007.5","1012.5","303","1.9","20.7","88","0"
"2016-10-02 07:00:00","1004.4","1009.3","208","2.3","32.8","52","0"
"2016-09-23 07:40:00","1008.4","1013.3","90","2.5","29.5","53","0"
"2016-09-20 05:00:00","1013.5","1018.5","354","2.6","23.9","58","0"
"2016-09-24 19:20:00","1007.1","1012","325","1.4","21.9","91","0"
"2016-09-22 07:20:00","1010.8","1015.8","117","2.3","28.7","54","0"
"2016-10-10 15:40:00","1016","1021.1","110","3.5","18.8","66","0"
"2016-10-06 15:20:00","1014.2","1019.2","87","1.8","21.5","76","0"
"2016-09-22 13:40:00","1011.7","1016.7","91","3.6","24.4","72","0"
"2016-09-22 20:40:00","1011.6","1016.5","33","1.1","21.9","84","0"
"2016-10-02 01:40:00","1007.8","1012.7","227","2.1","25.6","89","0"
"2016-10-10 17:40:00","1016","1021.1","110","3.5","18.8","66","0"
"2016-10-03 22:20:00","1007.5","1012.5","303","1.9","20.7","88","0"
"2016-10-02 21:40:00","1005.6","1010.5","11","2.7","22.6","90","0"
"2016-10-07 08:00:00","1009.1","1014.1","299","2.5","20","96","0"
"2016-09-25 06:20:00","1006.4","1011.3","85","2.9","29.9","58","0"
"2016-09-28 09:40:00","1004.2","1009.1","53","5.1","24.7","93","1.3"
"2016-10-07 09:00:00","1008.7","1013.7","310","1.5","20.4","97","0"
"2016-10-16 10:00:00","1011.7","1016.7","10","4.1","24.9","74","0"
"2016-10-14 00:40:00","1017.4","1022.5","46","3","18.4","88","0"
"2016-10-12 02:00:00","1018.4","1023.5","56","4.5","19.9","60","0"
"2016-09-29 08:20:00","1006.4","1011.4","355","6.9","21","95","0.1"
"2016-09-21 17:40:00","1014.1","1019.1","310","1","20.8","93","0"
"2016-10-16 16:20:00","1014.7","1019.7","7","2.1","21.9","80","0"
"2016-10-07 00:00:00","1012.5","1017.5","38","3.3","20.3","83","0"
"2016-10-03 18:40:00","1007.7","1012.7","347","1.3","20.8","80","0"
"2016-09-26 19:20:00","1005.7","1010.6","46","1.3","24.7","92","0"
"2016-09-25 13:20:00","1008","1012.9","83","2.9","25.2","76","0"
"2016-10-07 08:40:00","1009.1","1014.1","299","2.5","20","96","0"
"2016-10-03 08:20:00","1005.8","1010.7","35","2.6","25.4","72","0"
"2016-09-28 08:40:00","1003.2","1008.1","92","7.5","26.2","94","5.5"
"2016-09-19 09:40:00","1008.3","1013.3","351","5.3","23.8","72","0.1"
"2016-09-29 04:00:00","1007.9","1012.9","359","5.1","21.6","96","0.4"
"2016-10-06 19:40:00","1012.8","1017.8","4","1.5","20.9","80","0"
"2016-10-01 14:00:00","1009","1014","326","0.9","25.1","90","0"
"2016-10-13 20:00:00","1015.8","1020.9","352","1.5","19.1","75","0"
"2016-10-07 16:20:00","1008.9","1013.9","353","2.5","20.9","98","2.5"
"2016-10-11 19:20:00","1015.7","1020.7","347","2.3","18.8","73","0"
"2016-10-10 07:40:00","1013.3","1018.3","58","3.3","22.4","57","0"
"2016-09-22 00:20:00","1013.9","1018.9","281","1.5","20.7","91","0"
"2016-09-28 00:40:00","1004.7","1009.6","46","3.4","26.9","91","0"
"2016-10-15 15:00:00","1013.9","1019","280","0","19.8","97","0"
"2016-10-07 22:20:00","1008.2","1013.2","355","4.8","20","97","1.9"
"2016-09-28 12:20:00","1006.1","1011","57","3.9","23.1","94","3"
"2016-10-13 18:00:00","1015.8","1020.9","352","1.5","19.1","75","0"
"2016-10-13 03:40:00","1017.6","1022.7","39","3.7","21.4","64","0"
"2016-09-23 08:40:00","1008.4","1013.3","90","2.5","29.5","53","0"
"2016-09-19 15:40:00","1011.1","1016.1","18","2.6","21.4","80","0"
"2016-10-04 10:00:00","1005.1","1010.1","327","1.5","23.9","75","0"
"2016-09-26 04:20:00","1007.7","1012.6","174","1.6","28.5","57","0"
"2016-10-14 16:40:00","1015.9","1021","354","1.8","18.2","87","0"
"2016-10-04 23:40:00","1007.9","1012.9","250","1.4","19.9","90","0"
"2016-09-27 08:20:00","1004.3","1009.2","96","3.6","31.1","63","0"
"2016-09-26 18:00:00","1005.7","1010.6","46","1.3","24.7","92","0"
"2016-09-19 08:40:00","1007.4","1012.3","12","6.2","26.8","56","0"
"2016-09-22 05:40:00","1013","1018","187","2.5","26.4","62","0"
"2016-10-02 21:00:00","1005.6","1010.5","11","2.7","22.6","90","0"
"2016-09-21 00:20:00","1015.5","1020.5","219","0.7","21.7","69","0"
"2016-09-20 00:40:00","1013.2","1018.2","341","3.5","21.1","68","0"
"2016-09-22 23:40:00","1011.3","1016.3","324","1.7","20.5","92","0"
"2016-10-17 14:40:00","1014.3","1019.4","17","0.7","19.6","87","0"
"2016-09-26 14:20:00","1007","1011.9","96","3.5","26.4","78","0"
"2016-10-02 05:40:00","1007","1011.9","220","2.9","30.1","64","0"
"2016-09-29 06:40:00","1006.4","1011.4","355","6.9","21","95","0.1"
"2016-10-08 13:40:00","1013.9","1019","41","4.6","20.2","66","0"
"2016-09-19 14:40:00","1010.4","1015.4","302","2.3","20.8","92","1.1"
"2016-10-05 05:40:00","1010.2","1015.2","340","1.5","25.4","68","0"
"2016-09-23 09:40:00","1008.2","1013.2","96","4.5","27.2","61","0"
"2016-10-10 04:40:00","1015","1020","40","3.6","20.9","67","0"
"2016-10-05 23:00:00","1013","1018","37","2.7","22.8","82","0"
"2016-09-28 15:20:00","1006.7","1011.6","51","3.4","22.6","95","1.8"
"2016-10-05 01:00:00","1010","1015","32","0.9","22.7","80","0"
"2016-10-11 05:20:00","1014.7","1019.7","45","3.5","21.2","66","0"
"2016-10-10 04:00:00","1015","1020","40","3.6","20.9","67","0"
"2016-10-05 07:20:00","1009.2","1014.2","126","1.5","26.5","64","0"
"2016-09-22 19:00:00","1011.6","1016.5","33","1.1","21.9","84","0"
"2016-09-22 08:00:00","1010.8","1015.8","117","2.3","28.7","54","0"
"2016-09-19 04:40:00","1008.3","1013.3","15","4.5","24.4","67","0"
"2016-09-19 21:00:00","1012","1017","319","2.7","19.1","75","0"
"2016-09-24 17:20:00","1008","1012.9","73","1.5","23.7","82","0"
"2016-10-15 00:00:00","1016.5","1021.6","35","2","19","95","0"
"2016-09-23 05:00:00","1010.9","1015.9","222","1.7","26.4","68","0"
"2016-09-27 06:40:00","1004.3","1009.2","96","3.6","31.1","63","0"
"2016-09-19 20:20:00","1011.1","1016.1","333","2.4","20.2","75","0"
"2016-10-09 09:20:00","1014.3","1019.4","28","5.6","20.4","55","0"
"2016-10-13 15:00:00","1016.6","1021.6","41","1.8","19.8","71","0"
"2016-10-16 21:00:00","1014.2","1019.2","35","3","20.4","81","0"
"2016-10-07 01:40:00","1012.5","1017.5","38","3.3","20.3","83","0"
"2016-10-10 03:40:00","1015","1020","40","3.6","20.9","67","0"
"2016-10-03 20:40:00","1007.7","1012.7","347","1.3","20.8","80","0"
"2016-10-16 05:40:00","1013.9","1018.9","342","2.2","24.6","76","0"
"2016-10-17 13:20:00","1014.3","1019.4","17","0.7","19.6","87","0"
"2016-10-16 02:40:00","1013.9","1018.9","327","0.6","20.4","95","0"
"2016-09-19 00:20:00","1008.2","1013.2","329","2.8","22.2","76","0"
"2016-09-24 18:40:00","1007.1","1012","325","1.4","21.9","91","0"
"2016-09-25 01:20:00","1008.7","1013.7","195","1.1","23.4","87","0"
"2016-10-08 05:40:00","1011","1016","5","5.5","20.3","81","0"
